text,intent,labels
send whatsapp message about <name>,send_whatsapp_message,85
whats the weather like,weather_query,104
Do you know what time it is?,timequery,97
what day is it day before tomorrow,asking_date,3
What are the top places nearby?,places_near_me,64
capture selfie,click_photo,14
download youtube video,download_youtube_video,23
Hello there,greeting,41
What are your functionalities?,what_can_you_do,105
Where should I go nearby?,places_near_me,64
tell me about history of british india,tell_me_about,93
whats up,greet_and_general_check_in,40
click photo,click_photo,14
Give me a joke,jokes,53
start the radio now on low volume,audio_volume_down,6
i want to hear tum hi ho next,play_music,68
Great thanks! This is Bella,courtesygreetingresponse,18
Hello,greeting,41
please start an email for my sister,email_sendemail,27
Hya there,greeting,41
I am not entertained,i_am_bored,43
Tell me a joke,jokes,53
play super mario brothers game with me,play_game,66
ask a restaurant in me area,recommendation_locations,81
take screenshot of,take_screenshot,90
will you further elaborate me on what you have said please.,general_explain,32
Do you know what time it is?,timequery,97
Shut up,shutup,86
Hola how are you?,courtesygreeting,17
play let me love you on youtube,play_on_youtube,69
It is Adam,greetingresponse,42
how about playing a game of guess the word i'm thinking of,play_game,66
what is the time now,asking_time,4
What are your functions?,what_can_you_do,105
please find me the pe most recent news on,news_query,61
have i gotten any emails lately,email_query,25
start coffee,iot_coffee,45
"Thank you, goodbye",courtesygoodbye,16
capture photo of,click_photo,14
"i'll take my coffee, black",iot_coffee,45
pull up the headlines please,news_query,61
hey there,greet_and_general_check_in,40
can you make it a little quieter,audio_volume_down,6
send whatsapp message about,send_whatsapp_message,85
"Thank you, goodbye",courtesygoodbye,16
"Thank you, goodbye",courtesygoodbye,16
send email to,send_email,84
download youtube video of minecraft,download_youtube_video,23
tell me about yours,tell_me_about,93
initiate celine dion music,play_music,68
play on youtube,play_on_youtube,69
i am bored what can i do today with my friends,i_am_bored,43
tell me about my job,tell_me_about,93
Hi there,greeting,41
Quiet,shutup,86
time,asking_time,4
do you know of any good free knitting patterns,general_quirky,36
Please be quiet,shutup,86
what's good,tell_me_news,95
click photo,click_photo,14
Hope you are doing well?,courtesygreeting,17
mute the speakers,audio_volume_mute,7
"Thank you, goodbye",courtesygoodbye,16
Great thanks! My user is Bella,courtesygreetingresponse,18
can you boil the kettle,iot_coffee,45
Tell me a joke,jokes,53
click photo,click_photo,14
good afternoon,goodbye,38
I am looking for,tell_me_about,93
covid confirmed cases of,covid_cases,19
Do you know what time it is?,timequery,97
Please be quiet,shutup,86
tell me news day after tomorrow,tell_me_news,95
open website stackoverflow.com,open_website,63
play games,play_games,67
the twenty second is on what day of the week,datetime_query,22
what are the vietnamese restaurants in the area,recommendation_locations,81
open website wikipedia.com,open_website,63
what is the song name,music_query,58
what's the funniest joke,general_joke,33
Do you know any jokes,jokes,53
download youtube video of minecraft,download_youtube_video,23
covid confirmed cases of,covid_cases,19
tell me news,tell_me_news,95
screen shot of <name>,take_screenshot,90
take screenshot of google,take_screenshot,90
take screenshot of,take_screenshot,90
good news for economy,tell_me_news,95
send email to <name>,send_email,84
i am bored what can i do today,i_am_bored,43
tell me a joke about aliens,general_joke,33
"Thank you, goodbye",courtesygoodbye,16
Tell me a joke,jokes,53
what is the time in canada now,datetime_query,22
send an email to qerwerq@hotmail dot com,email_sendemail,27
what time is it today,asking_time,4
any new email since last time,email_query,25
open website stackoverflow.com,open_website,63
what's the news from source,news_query,61
take screenshot of google,take_screenshot,90
download youtube video of kishore kumar,download_youtube_video,23
can you tell me a joke,general_joke,33
please find the most popular store in the area,recommendation_locations,81
I am not entertained,i_am_bored,43
turn on flappy bird,play_game,66
locate local pizza shops,recommendation_locations,81
Hi how are you?,courtesygreeting,17
capture photo of,click_photo,14
hey send email to john,email_sendemail,27
open website github.com,open_website,63
keep quiet,audio_volume_mute,7
what is the weather like day before tomorrow,asking_weather,5
send an email to with the subject as test and no content,email_sendemail,27
open website stackoverflow.com,open_website,63
places near me to eat today,places_near_me,64
Hola how are you?,courtesygreeting,17
What are the things you can do?,what_can_you_do,105
which song is this one,music_query,58
What are your functionalities?,what_can_you_do,105
today,asking_date,3
This is Adam,greetingresponse,42
latest updates on syrian civil war,news_query,61
"Thank you, goodbye",courtesygoodbye,16
Hya there,greeting,41
what is happening in the world today,news_query,61
"Thanks for the help, goodbye",courtesygoodbye,16
open website stackoverflow.com,open_website,63
Thanks goodbye,courtesygoodbye,16
click photo,click_photo,14
what is the current time in london,datetime_query,22
send email to xyz@gmail.com,send_email,84
tell me a joke about xenophobia,tell_me_joke,94
Great thanks! This is Bella,courtesygreetingresponse,18
what time is it day before tomorrow,asking_time,4
play let me love you on youtube,play_on_youtube,69
send email about,send_email,84
read new messages from my wife,email_query,25
do not talk,audio_volume_mute,7
i want to slow down my speaker,audio_volume_down,6
Tell me a joke,jokes,53
covid confirmed cases of,covid_cases,19
your answer was not so clear.,general_explain,32
good day,goodbye,38
"Thank you, bye",courtesygoodbye,16
what time is it eastern,datetime_query,22
what did you mean by it.,general_explain,32
click selfie,click_photo,14
today is which date,datetime_query,22
what will the weather be next week,weather_query,104
play from favorites song,play_music,68
send whatsapp message,send_whatsapp_message,85
hey there,greet_and_general_check_in,40
Can you tell me the time?,timequery,97
tell me your answer,general_quirky,36
open website google.com,open_website,63
tell me news,tell_me_news,95
volume control mute,volume_control,103
volume control decrease,volume_control,103
open tic tac toe,play_game,66
play games of xxd,play_games,67
What services do you offer?,what_can_you_do,105
i'd like a coffee please,iot_coffee,45
what time is it in central time zone,datetime_query,22
Make me laugh,jokes,53
lower the volume of the speakers,audio_volume_down,6
Great thanks! This is Bella,courtesygreetingresponse,18
best restaurant in local area,recommendation_locations,81
please make coffee according to my earlier preference,iot_coffee,45
what is the weather today,asking_weather,5
daily cases of india,covid_cases,19
good bye,goodbye,38
capture selfie,click_photo,14
what time is it in england,datetime_query,22
newest world news,news_query,61
turn down the speakers,audio_volume_down,6
what is your best joke,general_joke,33
don't make any sounds,audio_volume_mute,7
It is Adam,greetingresponse,42
please activate my coffee pot for me,iot_coffee,45
tell me news tomorrow,tell_me_news,95
open spotify and play list five,play_music,68
who's playing the oboe on this piece,music_query,58
send whatsapp message,send_whatsapp_message,85
Hello,greeting,41
tell me about,tell_me_about,93
Please be quiet,shutup,86
Hello,greeting,41
hello there,greet_and_general_check_in,40
when is easter in the year two thousand and eighteen,datetime_query,22
is it supposed to rain tomorrow,weather_query,104
It is Adam,greetingresponse,42
What are the top places nearby?,places_near_me,64
send whatsapp message,send_whatsapp_message,85
time,asking_time,4
play on youtube,play_on_youtube,69
Great thanks! I am Bella,courtesygreetingresponse,18
what you have said is not so clear.,general_explain,32
Can you tell me the time?,timequery,97
where can i get organic wheat,recommendation_locations,81
hey there,greet_and_general_check_in,40
What can you assist me with?,what_can_you_do,105
go to youtube and play me the best wedding songs collection,play_music,68
places near me to eat today with my friends,places_near_me,64
what is the time,asking_time,4
send an email to bill that i'm sorry i didn't realize he was so sick,email_sendemail,27
download youtube video of minecraft,download_youtube_video,23
Where should I go nearby?,places_near_me,64
My user is Adam,greetingresponse,42
Do you know what time it is?,timequery,97
open website github.com,open_website,63
check emails for last hour,email_query,25
please tell me the current date,datetime_query,22
tell me a joke,tell_me_joke,94
"Thank you, goodbye",courtesygoodbye,16
what day is it tomorrow,asking_date,3
can you tell me the cheapest place to get ground beef,recommendation_locations,81
What can you assist me with?,what_can_you_do,105
it's quiet time,audio_volume_mute,7
i want to slow down my speaker,audio_volume_down,6
Tell me a joke,jokes,53
volume control mute,volume_control,103
what day is it today,datetime_query,22
click selfie,click_photo,14
"s1, can you further clarify me on it.",general_explain,32
download youtube video of <name>,download_youtube_video,23
i am bored what can i do today with my wife,i_am_bored,43
is there a well rated pizza place between fourteenth and eighteenth streets,recommendation_locations,81
Give me a joke,jokes,53
My user is Bella,greetingresponse,42
latest news update,news_query,61
This is Adam,greetingresponse,42
Please be quiet,shutup,86
send whatsapp message,send_whatsapp_message,85
Quiet,shutup,86
send email to dipesh,send_email,84
covid cases of,covid_cases,19
open website stackoverflow.com,open_website,63
mute speakers,audio_volume_mute,7
is there any new environmental news,news_query,61
play games of xyz 64 bit,play_games,67
would you again explain the last sentence to me please.,general_explain,32
what bars are around me,recommendation_locations,81
How about a joke,jokes,53
is there a groomer in town for cats only,general_quirky,36
howdy,greet_and_general_check_in,40
give the list of theaters in the vicinity,recommendation_locations,81
show me the time in new york city,datetime_query,22
how soon can we expect rain,weather_query,104
whats up,greet_and_general_check_in,40
how do you make steel,general_quirky,36
tell me a joke please,general_joke,33
which is the nearest restaurants available,recommendation_locations,81
tell me a fun joke,tell_me_joke,94
what song is currently playing,music_query,58
click selfie of,click_photo,14
mute sound,audio_volume_mute,7
why people like movies,general_quirky,36
play on youtube,play_on_youtube,69
brew coffee,iot_coffee,45
open website linkedin.com,open_website,63
video games,play_game,66
mute the living room speakers,audio_volume_mute,7
Great thanks! This is Bella,courtesygreetingresponse,18
please play for me elvis presley song again,play_music,68
make some coffee,iot_coffee,45
may twenty two is my birthdate and i want to know the what day is twenty third may,datetime_query,22
let's play global thermonuclear war,play_game,66
It is Adam,greetingresponse,42
is it going to rain today in san diego,weather_query,104
tell me a joke about virginia,tell_me_joke,94
update me on the standing rock protest,news_query,61
send email to <name> about <name>,send_email,84
I am so bored,i_am_bored,43
play games of gcc,play_games,67
today,asking_date,3
open website wikipedia.com,open_website,63
can i hear the joke about the old woman again,general_joke,33
play my preferred song,play_music,68
what is the day,asking_date,3
tell me a fun joke,tell_me_joke,94
say some jokes,general_joke,33
covid cases of india past 24 hours,covid_cases,19
tell me a joke about kim jong un,tell_me_joke,94
i need some sushi what's closest,recommendation_locations,81
i am bored what can i do today,i_am_bored,43
do you know the name of the song that is playing,music_query,58
open website facebook.com,open_website,63
Can you recommend some places nearby?,places_near_me,64
play solitaire with me,play_game,66
send email to <name>,send_email,84
mail macs@xorg,email_sendemail,27
Do you know what time it is?,timequery,97
Shut up,shutup,86
I am so bored,i_am_bored,43
what's the good news,tell_me_news,95
start up the coffee machine,iot_coffee,45
list the games you can play with me,play_game,66
"Thanks, bye",courtesygoodbye,16
would you again clarify me on it.,general_explain,32
Thanks good bye,courtesygoodbye,16
play games of gcc,play_games,67
Can you change the volume to a specific level?,volume_control,103
How about a joke,jokes,53
what time is it now,asking_time,4
places near me to eat today,places_near_me,64
what time is it today,asking_time,4
Tell me a joke,jokes,53
tomorrow,asking_date,3
screen shot of <name>,take_screenshot,90
send whatsapp message about <name>,send_whatsapp_message,85
time,asking_time,4
"s2, i was unclear about what you've just said.",general_explain,32
play games of xxd,play_games,67
start angry bird,play_game,66
Hello,greeting,41
what time is it day before tomorrow,asking_time,4
open website stackoverflow.com,open_website,63
good bye,goodbye,38
Great thanks! My user is Bella,courtesygreetingresponse,18
i want to play poker with you,play_game,66
mute audio,audio_volume_mute,7
send email to dipesh,send_email,84
tell me about my job,tell_me_about,93
Do you know what time it is?,timequery,97
Do you know what time it is?,timequery,97
What can you assist me with?,what_can_you_do,105
what time is it today,asking_time,4
click photo,click_photo,14
hi how are you,greet_and_general_check_in,40
who's that song by,music_query,58
brew a pot of coffee,iot_coffee,45
What can I ask you to do?,what_can_you_do,105
set to mute,audio_volume_mute,7
date in new york,datetime_query,22
Do you know any jokes,jokes,53
open website stackoverflow.com,open_website,63
check for new emails,email_query,25
What are your functionalities?,what_can_you_do,105
can you take a role of enemy in the game of coc,play_game,66
capture photo of,click_photo,14
open website stackoverflow.com,open_website,63
speakers off,audio_volume_mute,7
send an email to fred from work he is in my contacts,email_sendemail,27
send email to newmail@gmail dot com,email_sendemail,27
Can you tell me the time?,timequery,97
I am so bored,i_am_bored,43
when was this song recorded,music_query,58
open website stackoverflow.com,open_website,63
covid cases,covid_cases,19
send email to dipesh,send_email,84
What are your functionalities?,what_can_you_do,105
This is Adam,greetingresponse,42
date,asking_date,3
play games of xyz 32 bit,play_games,67
from now on mute,audio_volume_mute,7
send whatsapp message,send_whatsapp_message,85
hi,greet_and_general_check_in,40
volume control decrease,volume_control,103
This is Adam,greetingresponse,42
tell me a dad joke,tell_me_joke,94
open website linkedin.com,open_website,63
can you play my favorite music,play_music,68
covid cases,covid_cases,19
play my first favorite song on loop,play_music,68
mute volume,audio_volume_mute,7
take screenshot of,take_screenshot,90
turn on coffee machine and make a pot of coffee,iot_coffee,45
Quiet,shutup,86
send whatsapp message,send_whatsapp_message,85
"Thanks, bye",courtesygoodbye,16
play bad guy on youtube,play_on_youtube,69
i am bored today,i_am_bored,43
"Thank you, goodbye",courtesygoodbye,16
let's play checkers,play_game,66
download youtube video,download_youtube_video,23
This is Adam,greetingresponse,42
daily cases of india,covid_cases,19
open website google.com,open_website,63
This is Adam,greetingresponse,42
Good thanks! My user is Adam,courtesygreetingresponse,18
what is the time in milwaukee,datetime_query,22
click selfie,click_photo,14
tell me you,tell_me_about,93
Do you know what time it is?,timequery,97
play gta vice city game,play_game,66
locate me the amazon restaurants,recommendation_locations,81
capture photo of <name>,click_photo,14
take me to music player,play_music,68
send whatsapp message,send_whatsapp_message,85
i am bored what can i do today with my wife,i_am_bored,43
good evening,goodbye,38
"Thank you, goodbye",courtesygoodbye,16
Can you tell me the time?,timequery,97
open some cools jokes,general_joke,33
lower your volume please,audio_volume_down,6
It is Adam,greetingresponse,42
play games of xyz 32 bit,play_games,67
I am so bored,i_am_bored,43
please read the last email for me,email_query,25
what is today's date,datetime_query,22
what time is it today,asking_time,4
make me laugh,tell_me_joke,94
good afternoon,goodbye,38
how about a nice game of chess,play_game,66
tell me a joke about xenophobia,tell_me_joke,94
volume down,audio_volume_down,6
Hello,greeting,41
where a good restaurant,recommendation_locations,81
"s2, i am unclear about your words.",general_explain,32
Tell me a joke,jokes,53
tell me fun joke,tell_me_joke,94
open website instagram.com,open_website,63
play games of xyz 64 bit,play_games,67
on what date is easter this year,datetime_query,22
i'dl like to hear any classical except for bach or schubert,play_music,68
See you later,goodbye,38
Great thanks! My user is Bella,courtesygreetingresponse,18
Great thanks! My user is Bella,courtesygreetingresponse,18
Hya there,greeting,41
time to workout,play_music,68
my day was so busy,general_quirky,36
Hola,greeting,41
give me all ice cream shops within two miles,recommendation_locations,81
capture selfie,click_photo,14
what is my most played song,music_query,58
open chess app and begin game,play_game,66
Tell me a joke,jokes,53
How are you?,courtesygreeting,17
do we have thirty first day on this month,datetime_query,22
cnn headlines,news_query,61
set the volume to low,audio_volume_down,6
click photo,click_photo,14
show current news from bbc,news_query,61
Do you know what time it is?,timequery,97
what's good news today,tell_me_news,95
covid cases of india past 48 hours,covid_cases,19
tomorrow,asking_date,3
play games of xxd,play_games,67
can you please make me a cup of black coffee,iot_coffee,45
hey there,greet_and_general_check_in,40
it's quiet time,audio_volume_mute,7
Do you know any jokes,jokes,53
sound off please,audio_volume_mute,7
play lady now,play_music,68
"Thank you, goodbye",courtesygoodbye,16
take screenshot of <name>,take_screenshot,90
tell me a joke about the north korea nuclear summit,tell_me_joke,94
Do you know what time it is?,timequery,97
Can you mute the volume?,volume_control,103
send email to <name> about <name>,send_email,84
tell me about my life,tell_me_about,93
what was the name of my last email,email_query,25
tell me you,tell_me_about,93
click selfie of,click_photo,14
good evening,goodbye,38
respond to my bosses email with the word that i will be in at four in the evening,email_sendemail,27
tell me a dad joke,tell_me_joke,94
mute volume,audio_volume_mute,7
when is the third monday of this month,datetime_query,22
what's good news,tell_me_news,95
"Thanks, bye",courtesygoodbye,16
please warm up coffee machine,iot_coffee,45
Great thanks! My user is Bella,courtesygreetingresponse,18
"Thanks, bye",courtesygoodbye,16
take screenshot,take_screenshot,90
what is the time,asking_time,4
Hello there,greeting,41
send whatsapp message to 9898982565,send_whatsapp_message,85
send message via email,email_sendemail,27
send whatsapp message,send_whatsapp_message,85
tell me news,tell_me_news,95
what am i doing today,general_quirky,36
capture photo,click_photo,14
open website linkedin.com,open_website,63
send whatsapp message,send_whatsapp_message,85
What are your capabilities?,what_can_you_do,105
tell me about tomorrow,tell_me_about,93
I am feeling bored,i_am_bored,43
click selfie of,click_photo,14
what is the weather day after tomorrow,asking_weather,5
Hi there,greeting,41
hi how are you,greet_and_general_check_in,40
play games of xyz 64 bit,play_games,67
can you check to see if i have any recent email alerts,email_query,25
My user is Adam,greetingresponse,42
screen shot of <name>,take_screenshot,90
what time is it day before tomorrow,asking_time,4
how was the weather this week,weather_query,104
Where can I find something nearby?,places_near_me,64
play on youtube,play_on_youtube,69
Great thanks! My user is Bella,courtesygreetingresponse,18
"Thank you, bye",courtesygoodbye,16
Great thanks! It is Bella,courtesygreetingresponse,18
whats the weather like right now in new york,weather_query,104
goodnight,audio_volume_mute,7
Hello,greeting,41
what is the weather day after tomorrow,asking_weather,5
should i take my raincoat with me now,weather_query,104
i am bored what can i do today with my family,i_am_bored,43
what time in las vegas,datetime_query,22
brew my coffee,iot_coffee,45
once again clarify me about your answers please.,general_explain,32
This is Adam,greetingresponse,42
tomorrow,asking_date,3
Enough talking,shutup,86
What are your functionalities?,what_can_you_do,105
what is the day,asking_date,3
open website stackoverflow.com,open_website,63
Hello how are you?,courtesygreeting,17
Hola how are you?,courtesygreeting,17
Tell me a joke,jokes,53
just let me know the current date today,datetime_query,22
send whatsapp message to 9898982565,send_whatsapp_message,85
tell me pizza restaurants close by,recommendation_locations,81
volume control mute,volume_control,103
covid cases of india past 24 hours,covid_cases,19
show me rediff masala,news_query,61
volume control decrease,volume_control,103
Hello how are you?,courtesygreeting,17
send whatsapp message to,send_whatsapp_message,85
download youtube video of guru randhawa,download_youtube_video,23
find my email for date,email_query,25
Hola how are you?,courtesygreeting,17
download youtube video hd of,download_youtube_video,23
play games of xxd,play_games,67
what can you do,what_can_you_do,105
good news for economy,tell_me_news,95
what's good news,tell_me_news,95
can you please further elaborate what you just said.,general_explain,32
explain me further on what you have said please.,general_explain,32
send whatsapp message about <name>,send_whatsapp_message,85
i want to play fifa seventeen,play_game,66
what are the news notification,news_query,61
what time is it day after tomorrow,asking_time,4
download youtube video of,download_youtube_video,23
Hola how are you?,courtesygreeting,17
i would like a cup of coffee,iot_coffee,45
click selfie of,click_photo,14
Hello how are you?,courtesygreeting,17
covid cases,covid_cases,19
please tell me a joke that i'll think is funny,general_joke,33
click selfie of,click_photo,14
tell me about history of british india,tell_me_about,93
is it true the hanging tree really had someone hung from it,general_quirky,36
Can you recommend some places nearby?,places_near_me,64
what is the name of the artist that created this song,music_query,58
Tell me a joke,jokes,53
take screenshot of google,take_screenshot,90
play games of gcc,play_games,67
did i receive any new email,email_query,25
play games,play_games,67
Hello,greeting,41
list the shops near me,recommendation_locations,81
look at my email,email_query,25
could you tell me funny things,general_joke,33
i am bored today what can i do,i_am_bored,43
play bad guy on youtube,play_on_youtube,69
How are you?,courtesygreeting,17
did mike send me an email,email_query,25
tell me a joke about xenophobia,tell_me_joke,94
open website stackoverflow.com,open_website,63
send email to <name> about <name>,send_email,84
send email to mom and tell her see her at disney world,email_sendemail,27
This is Adam,greetingresponse,42
play games of xyz 32 bit,play_games,67
what is the news about terrorist attack in afghanistan,news_query,61
tell me about my job,tell_me_about,93
find a grocery store in town that carries creamed pickled herring,recommendation_locations,81
play on youtube,play_on_youtube,69
what's good news today,tell_me_news,95
send whatsapp message about <name>,send_whatsapp_message,85
did dan send me any emails,email_query,25
please start the coffee,iot_coffee,45
Hola how are you?,courtesygreeting,17
"Thank you, bye",courtesygoodbye,16
"Thank you, bye",courtesygoodbye,16
How hot will it be,asking_weather,5
tell me about today,tell_me_about,93
the current news,news_query,61
What can you assist me with?,what_can_you_do,105
what time is it day before tomorrow,asking_time,4
play bad guy on youtube,play_on_youtube,69
play on youtube,play_on_youtube,69
Great thanks! It is Bella,courtesygreetingresponse,18
Hola how are you?,courtesygreeting,17
make me laugh,general_joke,33
screen shot of <name>,take_screenshot,90
show me the name of the song playing right now,music_query,58
What are your functionalities?,what_can_you_do,105
who is the singer of this song right now,music_query,58
today,asking_date,3
open website stackoverflow.com,open_website,63
play games of xxd,play_games,67
how cold is it outside,weather_query,104
Enough talking,shutup,86
Hello how are you?,courtesygreeting,17
display nearby places,recommendation_locations,81
send whatsapp message to dipesh,send_whatsapp_message,85
take screenshot,take_screenshot,90
Hello,greeting,41
This is Adam,greetingresponse,42
what's going on at the capitol,news_query,61
tell me a fun joke,tell_me_joke,94
what is a good rap album that came out this year,music_query,58
what is the weather like now tomorrow,asking_weather,5
what song in the theme song for frasier,music_query,58
hey there,greet_and_general_check_in,40
play shape of you on youtube today,play_on_youtube,69
start making some coffee,iot_coffee,45
show me reviews of my nearest location food court,recommendation_locations,81
Can you tell me the time?,timequery,97
play led zeppelin houses of the holy,play_music,68
what is the time in canada now,datetime_query,22
please turn the volume down,audio_volume_down,6
This is Adam,greetingresponse,42
send whatsapp message,send_whatsapp_message,85
show me the date of today,datetime_query,22
Quiet,shutup,86
play games of busybox,play_games,67
play on youtube,play_on_youtube,69
whats happening in football today,news_query,61
download youtube video of,download_youtube_video,23
who wrote the song i just wanna dance with you,music_query,58
Do you know what time it is?,timequery,97
tell me a joke about getting a first,tell_me_joke,94
what pubs are close,recommendation_locations,81
turn on the coffee machine to make me some coffee,iot_coffee,45
Is it going to snow,asking_weather,5
whats up,greet_and_general_check_in,40
"Thank you, goodbye",courtesygoodbye,16
Tell me a joke,jokes,53
Hello there,greeting,41
I am feeling a bit bored,i_am_bored,43
access latest news,news_query,61
Do you know what time it is?,timequery,97
"Thank you, bye",courtesygoodbye,16
who was the last person to email me,email_query,25
what's good news,tell_me_news,95
Make me laugh,jokes,53
What are the top places nearby?,places_near_me,64
play on youtube,play_on_youtube,69
what's close by for dinner,recommendation_locations,81
inform me of my new emails,email_query,25
are there any unread emails from patrick,email_query,25
Hi there,greeting,41
tell me about my day,tell_me_about,93
i am bored today,i_am_bored,43
download youtube video of guru randhawa,download_youtube_video,23
click photo,click_photo,14
play the song title,play_music,68
click selfie of,click_photo,14
i want you to mute,audio_volume_mute,7
howdy,greet_and_general_check_in,40
whats up,greet_and_general_check_in,40
"please tell me good news,tell me some good news,tell me something good happened",tell_me_news,95
tell me about my job,tell_me_about,93
send whatsapp message to 9898982565,send_whatsapp_message,85
brew me some coffee,iot_coffee,45
open website github.com,open_website,63
turn the vibrate off from speaker,audio_volume_mute,7
volume control increase by 10,volume_control,103
download youtube video of kishore kumar,download_youtube_video,23
Can you turn the volume up?,volume_control,103
mobile shop,recommendation_locations,81
send email to,send_email,84
"Thank you, goodbye",courtesygoodbye,16
make me a cup of coffee please,iot_coffee,45
where are italian restaurants in me area,recommendation_locations,81
covid cases of,covid_cases,19
day after tomorrow,asking_date,3
lower the speakers,audio_volume_down,6
send an email to george brown,email_sendemail,27
I am feeling unoccupied,i_am_bored,43
Shhh,shutup,86
What are the top places nearby?,places_near_me,64
play games,play_games,67
volume control increase by 10,volume_control,103
Time,timequery,97
I am finding myself bored,i_am_bored,43
good afternoon,goodbye,38
play what i am by edie brickel,play_music,68
play on youtube,play_on_youtube,69
good bye,goodbye,38
play bad guy on youtube,play_on_youtube,69
what time is it tomorrow,asking_time,4
hi how are you,greet_and_general_check_in,40
Can you increase the volume?,volume_control,103
download youtube video of guru randhawa,download_youtube_video,23
open website stackoverflow.com,open_website,63
quieter,audio_volume_down,6
what time is it day after tomorrow,asking_time,4
play new songs by barenaked ladies,play_music,68
can you turn that down,audio_volume_down,6
what day is it day after tomorrow,asking_date,3
covid cases of india past 24 hours,covid_cases,19
what time is it now,asking_time,4
What are the top places nearby?,places_near_me,64
tell me a joke about donal trump,tell_me_joke,94
what is the day,asking_date,3
open website facebook.com,open_website,63
decrease the volume to ten,audio_volume_down,6
Great thanks! It is Bella,courtesygreetingresponse,18
will you explain me about what you have said once again please.,general_explain,32
good day,goodbye,38
Hi,greeting,41
download youtube video of kishore kumar,download_youtube_video,23
would you go check my emails for me,email_query,25
download youtube video of minecraft,download_youtube_video,23
see you later,goodbye,38
i want to play a game with you,play_game,66
play for me the game cricket,play_game,66
send the following email to bro hi come down for dinner tonight,email_sendemail,27
play baseball with me,play_games,67
open website stackoverflow.com,open_website,63
What's the time?,timequery,97
This is Adam,greetingresponse,42
what day is it day after tomorrow,asking_date,3
start the poker game,play_game,66
email alice to let her know we are on the way,email_sendemail,27
how many new emails since i last checked,email_query,25
journal entry for today,general_quirky,36
what is the name of this song playing right now,music_query,58
shall we play a game,play_game,66
play keno,play_game,66
send email about <name>,send_email,84
download youtube video of guru randhawa,download_youtube_video,23
Hope you are doing well?,courtesygreeting,17
i need to find a funny joke that is ok for kids,general_joke,33
please send a voice mail to mr richard office about meting him on first of february twenty seventeen at five pm,email_sendemail,27
reply to heather's latest email by answering no,email_sendemail,27
tell me about my college,tell_me_about,93
covid confirmed cases of,covid_cases,19
have a anyinput day,general_quirky,36
send whatsapp message,send_whatsapp_message,85
mute yourself when i am in a meeting,audio_volume_mute,7
what is the weather like tomorrow,asking_weather,5
do i have a new email from sandy,email_query,25
Hello how are you?,courtesygreeting,17
turn the volume down,audio_volume_down,6
covid cases of,covid_cases,19
open website github.com,open_website,63
how do i set the timer on my coffee machine,iot_coffee,45
whats up,greet_and_general_check_in,40
Can you control the volume?,volume_control,103
take screenshot of google,take_screenshot,90
cut off noise,audio_volume_mute,7
whats up,greet_and_general_check_in,40
send whatsapp message,send_whatsapp_message,85
play bad guy on youtube,play_on_youtube,69
tell me you,tell_me_about,93
where is a walking trail near me,recommendation_locations,81
i'd like an espresso,iot_coffee,45
download youtube video of minecraft,download_youtube_video,23
i need some coffee please,iot_coffee,45
play <song> on youtube,play_on_youtube,69
Can you increase the volume?,volume_control,103
send happy new year to john@gmail dot com,email_sendemail,27
what time is it day before tomorrow,asking_time,4
play kishore kumar on youtube,play_on_youtube,69
tell me about my business,tell_me_about,93
can you turn that down,audio_volume_down,6
what's good news today,tell_me_news,95
send whatsapp message,send_whatsapp_message,85
open the weather app,weather_query,104
further elaborate me on what you have said please.,general_explain,32
send email to <name> about <name>,send_email,84
Great thanks! It is Bella,courtesygreetingresponse,18
disable music player,audio_volume_mute,7
are there any emails i haven't read yet,email_query,25
send email to,send_email,84
Please be quiet,shutup,86
What services do you offer?,what_can_you_do,105
tell me a joke today,tell_me_joke,94
send email to <name> about <name>,send_email,84
Please be quiet,shutup,86
find the this week's news about emigration legislation in the us please,news_query,61
today,asking_date,3
hey there,greet_and_general_check_in,40
play games of c,play_games,67
hello there,greet_and_general_check_in,40
what is the weather tomorrow,asking_weather,5
Do you know what time it is?,timequery,97
tell me news day after tomorrow,tell_me_news,95
Great thanks! It is Bella,courtesygreetingresponse,18
lower volume to half,audio_volume_down,6
what can you do,what_can_you_do,105
Can you set the volume to minimum?,volume_control,103
How hot will it be,asking_weather,5
give me election updates,news_query,61
click photo of <name>,click_photo,14
please play michael jackson album,play_music,68
I am really bored,i_am_bored,43
play kishore kumar on youtube,play_on_youtube,69
what is the day of the week,asking_date,3
turn down the noise,audio_volume_mute,7
whats the name of the current song,music_query,58
temperature this hour,weather_query,104
play kishore kumar on youtube,play_on_youtube,69
i bought pre season baseball tickets,general_quirky,36
what can you do,what_can_you_do,105
volume control mute,volume_control,103
tell me a joke about dogs,general_joke,33
please advise what the current news is on fox news,news_query,61
How about a joke,jokes,53
what's the good news of stock market,tell_me_news,95
tell me about yours,tell_me_about,93
Can you turn the volume down?,volume_control,103
Can you increase the volume?,volume_control,103
i am bored what can i do today,i_am_bored,43
send email to <name>,send_email,84
dea guam prescription drug abuse on the rise,news_query,61
mute enabled until i say so,audio_volume_mute,7
what is the weather like now tomorrow,asking_weather,5
daily cases of india,covid_cases,19
I am not entertained,i_am_bored,43
i want coffee,iot_coffee,45
covid cases of india past 24 hours,covid_cases,19
what's the date is currently,datetime_query,22
Good thanks! My user is Adam,courtesygreetingresponse,18
capture selfie,click_photo,14
Where should I go nearby?,places_near_me,64
