text,intent,labels
play guru randhawa on youtube,play_on_youtube,69
light up the lights in the kitchen,iot_hue_lighton,49
can you put on the chuck palhunik audio book,play_audiobook,65
download youtube video of <name>,download_youtube_video,23
"Thank you, bye",courtesygoodbye,16
How are you?,courtesygreeting,17
what's good,tell_me_news,95
show current news from bbc,news_query,61
Quiet,shutup,86
what movies are being shown at the regal cinema,recommendation_movies,82
play let me love you on youtube,play_on_youtube,69
dim the lighting in my living room,iot_hue_lightdim,47
conversion between dollars and pounds,qa_currency,74
twat,swearing,89
what alarms do i have set for thursday,alarm_query,0
what's the good news of stock market,tell_me_news,95
Who am I please,whoami,106
check internet speed of <name>,check_internet_speed,12
Your real name please?,realnamequery,79
please let me know about topic elections,news_query,61
the last friday of the month lands on what day,datetime_query,22
Why will you not open the pod bay door,podbaydoorresponse,73
Goodbye,goodbye,38
Can you see me?,whoami,106
please warm up coffee machine,iot_coffee,45
what time does the dinner party start tonight,calendar_query,9
Can you turn the volume up?,volume_control,103
what is going on right now on twitter,social_query,88
what is a funny joke,general_joke,33
tell me about my day,tell_me_about,93
lower speaker volume,audio_volume_down,6
click selfie of,click_photo,14
What are some places near me?,places_near_me,64
when was this song released,music_query,58
set the volume to low,audio_volume_down,6
i want to book rajdhani train ticket from mumbai to ahmadabad,transport_ticket,100
open the contact alex in phonebook,email_querycontact,26
tell me my latest email,email_query,25
time,asking_time,4
please read out all the alarms that are set,alarm_query,0
what is latest on the recent events happening right now,news_query,61
what does the analysts say about the new immigration policies,news_query,61
tell me a joke about asia,tell_me_joke,94
Can you control the volume?,volume_control,103
what you just said was not so clear to me.,general_explain,32
download youtube video of guru randhawa,download_youtube_video,23
"that is unimportant to me, olly.",general_dontcare,31
Quiet,shutup,86
send email,send_email,84
Do you know the time?,timequery,97
open website google.com,open_website,63
does lechateau have delivery service or only takeaway,takeaway_query,92
can you tell me what movie has the best reviews,recommendation_movies,82
screen shot of <name>,take_screenshot,90
I am Bella,greetingresponse,42
tell me which catering packages are available,takeaway_query,92
sorry but that's not the correct response.,general_negate,34
are there any accidents today,transport_traffic,101
hello,greet_and_general_check_in,40
calculate two plus 29,qa_maths,77
capture selfie,click_photo,14
list current set alarms,alarm_query,0
down,audio_volume_down,6
please book the next taxi,transport_taxi,99
what is the weather tomorrow,asking_weather,5
Wasn't for you,nottalking2u,62
checkout subway food centre near me and order tandoori roti,takeaway_order,91
what is the wake up time for my alarm i have set for the flight this weekend,alarm_query,0
send email,send_email,84
open website stackoverflow.com,open_website,63
Can you set the volume to maximum?,volume_control,103
let me know if anything happens on that subject,news_query,61
tune in some radio,play_radio,71
change the lights to red,iot_hue_lightchange,46
wake me up at ten,alarm_set,2
tell me you,tell_me_about,93
start podcasts on nfl,play_podcasts,70
can you start the coffee,iot_coffee,45
check my facebook for notifications,social_query,88
switch off the master's bedroom,iot_hue_lightoff,48
get louder,audio_volume_up,8
take screenshot,take_screenshot,90
do i have alarms set for today,alarm_query,0
Open the pod bay door please,podbaydoor,72
turn off lights in all bathrooms,iot_hue_lightoff,48
what bars are around me,recommendation_locations,81
What's your real name?,realnamequery,79
What is your name?,namequery,60
what time will my alarm go off today,alarm_query,0
click photo of <name>,click_photo,14
Please be quiet,shutup,86
is the train time to a location long,transport_query,98
clean my house,iot_cleaning,44
Hola how are you?,courtesygreeting,17
is there any pending reminder for me,calendar_query,9
new item for list,lists_createoradd,54
i would like to hear some rap music,play_music,68
could you make a train ticket for me,transport_ticket,100
"s1, please again elaborate me about your answer.",general_explain,32
open events this week,calendar_query,9
read the list,lists_query,55
Hi there,greeting,41
check internet speed of <name>,check_internet_speed,12
play minecraft with me,play_games,67
tomorrow,asking_date,3
Can you prove you are self aware please,selfaware,83
Tell me what time it is?,timequery,97
decrease twenty percent,audio_volume_down,6
tomorrow,asking_date,3
how do i cook meatballs,cooking_recipe,15
screen shot of <name>,take_screenshot,90
check internet speed of chrome 64,check_internet_speed,12
hey tell me a knock knock joke,general_joke,33
give me a classical radio station,play_radio,71
give me best cooking ideas,cooking_recipe,15
what is the traffic situation right in broadway street,transport_traffic,101
can you confirm the details please.,general_confirm,30
order a pizza with sausage from domino's,takeaway_order,91
How hot will it be,asking_weather,5
What are your functions?,what_can_you_do,105
Thanks goodbye,courtesygoodbye,16
what day is it tomorrow,asking_date,3
What is your real name please?,realnamequery,79
book a train ticket to city leeds,transport_ticket,100
Can you turn the volume up?,volume_control,103
tell me a fun joke,tell_me_joke,94
Clever girl,clever,13
in jaipur traffic level is high,transport_traffic,101
OK,thanks,96
Quiet,shutup,86
tell me a dad joke,tell_me_joke,94
shall we play a game,play_game,66
activate robot vacuum,iot_cleaning,44
may i know the traffic situation,transport_traffic,101
change the lights in the house to green,iot_hue_lightchange,46
good bye,goodbye,38
send email,send_email,84
What do you call me?,currenthumanquery,20
what is the time now,asking_time,4
i want to turn on the blue lights,iot_hue_lighton,49
turn off my alarm,alarm_remove,1
howdy,greet_and_general_check_in,40
Time,timequery,97
send email,send_email,84
play npr on this station,play_radio,71
Hello how are you?,courtesygreeting,17
twat,swearing,89
go to the podcast and play the next episode in friends,play_podcasts,70
send email,send_email,84
can you turn on the vacuum cleaner,iot_cleaning,44
what is the weather tomorrow,asking_weather,5
jane doe,email_query,25
Can you turn the volume up?,volume_control,103
any one will be ok for me.,general_dontcare,31
"Thanks for the help, goodbye",courtesygoodbye,16
does this restaurant only do carryout,takeaway_query,92
please lower the lights,iot_hue_lightdim,47
say a good joke for me right now,general_joke,33
OK,thanks,96
yeah you've got that perfectly.,general_affirm,28
yeap you've got command correcly.,general_affirm,28
You are a very intelligent girl,clever,13
"anything would be good with me, olly.",general_dontcare,31
turn on smart socket in dining room,iot_wemo_on,52
"nope, you did a task in wrong manner.",general_negate,34
look up the definition to ambulance,qa_definition,75
take screenshot of <name>,take_screenshot,90
click photo of <name>,click_photo,14
do i have an alarm set for today,alarm_query,0
olly could you shut up please.,general_commandstop,29
Can you set the volume to maximum?,volume_control,103
"Thank you, bye",courtesygoodbye,16
stop repeating this song,music_settings,59
it's exact.,general_affirm,28
turn on the smart charger,iot_wemo_on,52
switch on the plug,iot_wemo_on,52
please turn off the wemo plug,iot_wemo_off,51
i want the wemo socket off,iot_wemo_off,51
how me the time now in boston,datetime_query,22
what was the name of my last email,email_query,25
i need an email to be sent to comcastcom about my service issues,email_sendemail,27
What do you call me?,currenthumanquery,20
can you mute my speaker,audio_volume_mute,7
vacuum the house,iot_cleaning,44
turn the lights on,iot_hue_lighton,49
Hope you are doing well?,courtesygreeting,17
good day,goodbye,38
shit,swearing,89
tell me about my day,tell_me_about,93
hey there,greet_and_general_check_in,40
play am,play_radio,71
play games of gcc,play_games,67
I am feeling unoccupied,i_am_bored,43
please cancel my next hair cut,calendar_remove,10
turn off the lamp socket,iot_wemo_off,51
go to favourite list,play_podcasts,70
i need a naughty joke not to naughty though,general_joke,33
do i have any calendar events this month,calendar_query,9
check internet speed,check_internet_speed,12
daily cases of,covid_cases,19
that must be some mistakes.,general_negate,34
"doesn't matter, olly.",general_dontcare,31
what creates buttermilk,qa_factoid,76
what alarms are coming up,alarm_query,0
what's the meaning of rumplestiltskin,qa_definition,75
download youtube video of,download_youtube_video,23
Wasn't for you,nottalking2u,62
check outlook,email_query,25
what are the upcoming reminders,calendar_query,9
write a tweet telling macy's that they should be shutting down instead of jcpenney,social_post,87
Any gossip,gossip,39
find a pizza restaurant open until noon,takeaway_query,92
"i would not know, olly.",general_dontcare,31
it's too dark in here,iot_hue_lighton,49
fuck off,swearing,89
places near me to eat,places_near_me,64
Any gossip,gossip,39
volume control down,volume_control,103
What do you think I am?,currenthumanquery,20
send email,send_email,84
What do you call me?,currenthumanquery,20
tell me about the alarm timings,alarm_query,0
How are you doing?,courtesygreeting,17
i would like coffee now,iot_coffee,45
how can you get basalt,general_quirky,36
it's not the correct command.,general_negate,34
Can you see anyone in the camera?,whoami,106
increase light,iot_hue_lightup,50
Hya,greeting,41
show stock value of goog,qa_stock,78
hello,greet_and_general_check_in,40
send email about,send_email,84
turn off one light in my bedroom,iot_hue_lightoff,48
tell me about my day,tell_me_about,93
can you do name that tune,play_game,66
Who are you talking to?,currenthumanquery,20
Tell me what time it is?,timequery,97
repeat all,music_settings,59
start audio playback of twilight again,play_audiobook,65
tell me news day before tomorrow,tell_me_news,95
low the volume,audio_volume_down,6
how much is one american dollars worth in england,qa_currency,74
vacuum cleaner start,iot_cleaning,44
play closer music track,play_music,68
covid confirmed cases,covid_cases,19
how long should the drive to work take,transport_traffic,101
Do you know any jokes,jokes,53
screen shot now,take_screenshot,90
Tell me about,tell_me_about,93
add a tab to the shopping list,lists_createoradd,54
What is your name?,namequery,60
please show me the exchange rate between the dollar and the yen,qa_currency,74
please reply to my colleagues mail about his query,email_sendemail,27
"you rock,.",general_praise,35
make me happy juice,iot_coffee,45
could you tell me the last spoke once again.,general_repeat,37
take screenshot of,take_screenshot,90
Any gossip,gossip,39
What do you call me?,currenthumanquery,20
what is the biggest blockbuster this week,recommendation_movies,82
Good thanks! It is Adam,courtesygreetingresponse,18
i can't hear just increase the volume,audio_volume_up,8
Any gossip,gossip,39
Do you understand me,understandquery,102
Do you see me?,whoami,106
what's the good news of stock market,tell_me_news,95
meeting this friday,calendar_set,11
"Thank you, bye",courtesygoodbye,16
headline news for texas,news_query,61
what is time now in japan compared to usa,datetime_convert,21
download youtube video of minecraft,download_youtube_video,23
what places can i order takeout from near by,takeaway_order,91
what is the weather like now tomorrow,asking_weather,5
check all the new them emails and mark them star,email_query,25
i want you to confirm what i last said please.,general_confirm,30
Give me a joke,jokes,53
Hya,greeting,41
You are very clever,clever,13
what is trending,news_query,61
Pod bay door,podbaydoor,72
activate the wemo plug socket,iot_wemo_on,52
olly please could you just cancel.,general_commandstop,29
can i please have a cafe americano,iot_coffee,45
what is the current exchange rate from u. s. d. to rupies,qa_currency,74
tell me why relationships are so hard,qa_factoid,76
what is that on the list,lists_query,55
please show me today's date,datetime_query,22
Open the pod bay door,podbaydoor,72
please rate current song as five stars,music_likeness,57
Thank you,thanks,96
shazam this music,music_settings,59
what's my next scheduled alarm,alarm_query,0
do i have alarms set,alarm_query,0
What's your real name?,realnamequery,79
Thanks good bye,courtesygoodbye,16
"wait, you've understood me not right.",general_negate,34
Pod bay door,podbaydoor,72
clean the floor,iot_cleaning,44
wouldn't really care.,general_dontcare,31
read me the front page of the new york times,news_query,61
Great thanks! It is Bella,courtesygreetingresponse,18
"i would not bother, olly.",general_dontcare,31
Do you know what I am saying,understandquery,102
add jane's birthday party at one hundred and twenty three main for two pm tomorrow on my calendar,calendar_set,11
Do you see anyone in the camera?,whoami,106
fuck,swearing,89
hello,greet_and_general_check_in,40
download youtube video of guru randhawa,download_youtube_video,23
Can you prove you are self-aware,selfaware,83
can you please clarify me more on your answers.,general_explain,32
you have done it correcly.,general_affirm,28
covid confirmed cases,covid_cases,19
what is the weather like day before tomorrow,asking_weather,5
please set the alarm for eight pm wednesday evening,alarm_set,2
can you adjust the lighting for me to be brighter,iot_hue_lightup,50
Hello how are you?,courtesygreeting,17
find the list,lists_query,55
play guru randhawa on youtube,play_on_youtube,69
tell me how to make garlic bread,cooking_recipe,15
set meeting with the ceo tomorrow,calendar_set,11
daily cases,covid_cases,19
What services do you offer?,what_can_you_do,105
put the current song on repeat,music_settings,59
add that song to my top ten favorites list,music_likeness,57
take screenshot of google,take_screenshot,90
is it going to rain on monday,weather_query,104
create a new list for school supplies,lists_createoradd,54
what does a sea lion look like,qa_definition,75
open website quora.com,open_website,63
buy a train ticket from lakeland florida to new york,transport_ticket,100
take screenshot of <name>,take_screenshot,90
Do you understand what I am saying,understandquery,102
any activity in the area,recommendation_events,80
play despacito on youtube today,play_on_youtube,69
"s2, i was not so clear about what you said now.",general_explain,32
send email,send_email,84
"that's cool,, olly.",general_praise,35
Hello how are you?,courtesygreeting,17
This is Bella,greetingresponse,42
turn off the bedroom lamp,iot_hue_lightoff,48
play the scarlet letter,play_audiobook,65
music change,music_settings,59
check internet speed of edge,check_internet_speed,12
twat,swearing,89
let us play millionaires,play_game,66
eight hundred and eighty nine fm please,play_radio,71
Why,podbaydoorresponse,73
decrease the volume to ten,audio_volume_down,6
i want to turn on the blue lights,iot_hue_lighton,49
"that's useful, thank you so much, olly.",general_praise,35
what time can i pick up my food,takeaway_query,92
please set reminder,calendar_set,11
continue playing my book of vitamins,play_audiobook,65
play my latest podcast,play_podcasts,70
can you just cancel please.,general_commandstop,29
send email to,send_email,84
please turn the lights brighter,iot_hue_lightup,50
check internet speed of chrome 64,check_internet_speed,12
show latest events around new york,recommendation_events,80
i don't really mind for anything.,general_dontcare,31
set an alarm for two pm,alarm_set,2
put that song in my favourite list,music_likeness,57
I am bored gossip with me,gossip,39
i want it to be able to tell me statistics about things it's done for me like how often i've eaten out this month,general_quirky,36
Can you set the volume to maximum?,volume_control,103
email my favourite contacts,email_sendemail,27
local shops,recommendation_locations,81
OK,thanks,96
please open my fm radio and play nine hundred and eighty seven,play_radio,71
turn on kitchen light,iot_wemo_on,52
what is the weather like day before tomorrow,asking_weather,5
Can you prove you have a conscious please,selfaware,83
Do you understand me,understandquery,102
Hello how are you?,courtesygreeting,17
Tell me why,podbaydoorresponse,73
tweet bad day at starbucks,social_post,87
That's helpful,thanks,96
make this email a new contact,email_addcontact,24
Any gossip,gossip,39
play radio one,play_radio,71
reply to erins email by saying i will be on time,email_sendemail,27
what time is it now,asking_time,4
what are the events taking place in new york today,recommendation_events,80
tell me news day after tomorrow,tell_me_news,95
i want you to remove this event,calendar_remove,10
please search for dining tables,qa_definition,75
I am Bella,greetingresponse,42
go to sirius and play the hip hop channel,play_radio,71
open website quora.com,open_website,63
can you please create a list for me,lists_createoradd,54
Your real name?,realnamequery,79
whats a silly joke you know,general_joke,33
make light color red,iot_hue_lightchange,46
whats ten percent off forty dollars,qa_maths,77
please will you just cancel.,general_commandstop,29
Why can you not open the pod bay door,podbaydoorresponse,73
fuck off,swearing,89
list the items on my shopping list,lists_query,55
turn off garage light,iot_hue_lightoff,48
show me boston's current time,datetime_query,22
send whatsapp message to dipesh,send_whatsapp_message,85
its peaceful,music_likeness,57
turn off on the socket,iot_wemo_off,51
make the light more visible,iot_hue_lightup,50
good afternoon,goodbye,38
switch to night light setting,iot_hue_lightchange,46
give me the news on donald trump,news_query,61
open website github.com,open_website,63
what time will my alarm go off today,alarm_query,0
OK,thanks,96
turn the lights blue,iot_hue_lightchange,46
switch on the radio and play hello fm station,play_radio,71
tell joke,general_joke,33
can you get me a train ticket to nyc,transport_query,98
set the living room lights to red,iot_hue_lightchange,46
download youtube video of,download_youtube_video,23
Tell me why,podbaydoorresponse,73
put the playlist on shuffle,music_settings,59
play football,play_games,67
remind me at one thousand three hundred,alarm_set,2
Wasn't communicating to you,nottalking2u,62
I have good news,tell_me_news,95
what alarms did i set,alarm_query,0
send email,send_email,84
tell me the exact count of followers on my twitter handle as of today,social_query,88
what time is it day after tomorrow,asking_time,4
tell me the time in g. m. t. plus five,datetime_convert,21
can you convert my time zone to the time zone i'm currently in,datetime_convert,21
What can you assist me with?,what_can_you_do,105
lights out,iot_hue_lighton,49
You are a genious,clever,13
hows many more reminders are left,calendar_query,9
find the this week's news about emigration legislation in the us please,news_query,61
Make me laugh,jokes,53
what day is it tomorrow,asking_date,3
You are a very clever girl,clever,13
Hello how are you?,courtesygreeting,17
play kishore kumar on youtube,play_on_youtube,69
Can you mute the volume?,volume_control,103
What is my name?,currenthumanquery,20
will there be snow this week,weather_query,104
what time is it,asking_time,4
Be quiet,shutup,86
wonderful response to command.,general_affirm,28
let me hear my list,lists_query,55
OK,thanks,96
"dammit, that's not what i said.",general_negate,34
What is the time?,timequery,97
covid cases of,covid_cases,19
what is the answer to two by two,qa_maths,77
tell apple in a tweet that their batteries don't hold enough charge,social_post,87
take screenshot,take_screenshot,90
skip this podcast,play_podcasts,70
what is my next reminder,calendar_query,9
book a train ticket to boston tomorrow,transport_ticket,100
Thanks goodbye,courtesygoodbye,16
did i get an email from jen last night,email_query,25
Do you know the time?,timequery,97
that song is my favorite,music_likeness,57
here's an email address,email_addcontact,24
send whatsapp message about,send_whatsapp_message,85
remove my to do list,lists_remove,56
click photo,click_photo,14
send email to nancy about tomorrow's work party details,email_sendemail,27
open website github.com,open_website,63
what is trending on twitter,social_query,88
switch to eastern time zone,datetime_convert,21
can you try the last one spoken once again.,general_repeat,37
My user is Bella,greetingresponse,42
check internet speed of <name>,check_internet_speed,12
turn up the lights in here please,iot_hue_lightup,50
brighten light,iot_hue_lightup,50
what time is it now,asking_time,4
Can you open the pod bay door,podbaydoor,72
It is Adam,greetingresponse,42
tell me a joke about getting a first,tell_me_joke,94
play let me love you on youtube,play_on_youtube,69
please play the next episode,play_podcasts,70
can anyone tell me what's you guys discussing,social_query,88
Adios,goodbye,38
Do you get me,understandquery,102
can you tell me what said once more.,general_repeat,37
make a list of camera photos,lists_createoradd,54
lower the volume of the speakers,audio_volume_down,6
send whatsapp message to 9898982565,send_whatsapp_message,85
Do you know what I am saying,understandquery,102
double cappuccino small please,iot_coffee,45
Hola how are you?,courtesygreeting,17
when was born abraham lincoln,qa_factoid,76
send email,send_email,84
Who do you think I am?,currenthumanquery,20
find stock price for name,qa_stock,78
"you are my hero, thank you so much, olly.",general_praise,35
hello,greet_and_general_check_in,40
Who am I please,whoami,106
send email,send_email,84
book a train ticket from baltimore maryland to new york new york,transport_ticket,100
You are very clever,clever,13
yes you've done your understanding correcly.,general_affirm,28
hey,greet_and_general_check_in,40
i would like to hear heathens by twenty one pilots,play_music,68
how many work contacts are in my phone book,email_querycontact,26
fuck off,swearing,89
remove the last item,lists_remove,56
could you please further elaborate me about what you have just said.,general_explain,32
yes great response to the command.,general_affirm,28
Wasn't for you,nottalking2u,62
what's hot social media topics,social_query,88
turn on the vacuum cleaner,iot_cleaning,44
what can i do in berlin,recommendation_events,80
tell me the time in g. m. t. plus five,datetime_convert,21
change the time in this location to ist,datetime_convert,21
You are a very clever girl,clever,13
Identify me,whoami,106
make the smart socket turn off,iot_wemo_off,51
turn on spotify shuffle,music_settings,59
Who are you?,namequery,60
set an alarm for eight pm,alarm_set,2
find the joke about the orange and the banana,general_joke,33
could you please confirm the details.,general_confirm,30
change light colour to yellow,iot_hue_lightchange,46
Can you increase the volume?,volume_control,103
i am bored today,i_am_bored,43
decrease volume to very soft,audio_volume_down,6
open website stackoverflow.com,open_website,63
Pod bay door,podbaydoor,72
what will be the time now in washington,datetime_query,22
show me the time,datetime_query,22
what's thirteen plus fourteen,qa_maths,77
turn on spotify shuffle,music_settings,59
tell me about yours,tell_me_about,93
what time is it day after tomorrow,asking_time,4
what day is it today,asking_date,3
turn the smart plug on,iot_wemo_on,52
tell me a joke about getting a first,tell_me_joke,94
order chinese from china spring wonton soup and a small beef and broccoli,takeaway_order,91
how many teaspoons are in a cup,cooking_recipe,15
show me my reminders,calendar_query,9
will you say again please.,general_repeat,37
can you eat sweet potato greens raw,cooking_recipe,15
can you change my time zone from central time to pacific,datetime_convert,21
hi what kind of pictures you uploaded in pinterest,social_query,88
don't let me forget i have a parent teacher conference this monday at four hundred pm,calendar_set,11
how many lists do i have,lists_query,55
just to confirm you set the alarm to go off at eight hundred,alarm_query,0
open website wikipedia.com,open_website,63
What are the closest places to me?,places_near_me,64
Open the pod bay door please,podbaydoor,72
what is mary s.'s birthday,email_querycontact,26
book a taxi to go to the movies at one,transport_taxi,99
play music,play_music,68
has my stock increased in value,qa_stock,78
i like r n b,music_likeness,57
please set an alarm at seven am tomorrow morning,alarm_set,2
What do you call me?,currenthumanquery,20
enable smart socket,iot_wemo_on,52
please put this playlist on shuffle,music_settings,59
Hello how are you?,courtesygreeting,17
Do you understand what I am saying,understandquery,102
i need a gold class ticket on train number five using my credit card,transport_ticket,100
email my boss that i will be late today because of an emergency and apologize to him for missing the meeting,email_sendemail,27
please check alarms,alarm_query,0
What's your real name?,realnamequery,79
what is job title of jan medvesek,email_querycontact,26
change house light colors to blue,iot_hue_lightchange,46
can you shut up please.,general_commandstop,29
i need to figure out this percentage,qa_maths,77
start vacuum cleaner,iot_cleaning,44
show me a list of places where my relatives have been based on their photos,social_query,88
start radio station one oh seven point five fm,play_radio,71
play shape of you on youtube today,play_on_youtube,69
Who do you think I am?,currenthumanquery,20
turn on the wemo,iot_wemo_on,52
Any gossip,gossip,39
what's two plus two,qa_maths,77
turn on the lights,iot_hue_lighton,49
find me a cheap train ticket for miamy,transport_ticket,100
Open the pod bay door please,podbaydoor,72
download youtube video of,download_youtube_video,23
You are a genious,clever,13
"oops, you did not get me.",general_negate,34
What are the closest places to me?,places_near_me,64
Enough talking,shutup,86
open music player settings,music_settings,59
send whatsapp message to dipesh,send_whatsapp_message,85
play games of xyz 32 bit,play_games,67
Please be quiet,shutup,86
Tell me what time it is?,timequery,97
Tell me a joke,jokes,53
domino's has takeaway right,takeaway_query,92
todays a lovely day what the date,datetime_query,22
play games of gcc,play_games,67
this is a good song put it on repeat,music_likeness,57
are there any alarms currently set,alarm_query,0
where is the closest spot to order food for pickup,takeaway_query,92
Your real name?,realnamequery,79
can you book an uber for me,transport_taxi,99
what is the news about terrorist attack in afghanistan,news_query,61
tomorrow,asking_date,3
Hello there,greeting,41
Wasn't for you,nottalking2u,62
does restaurant have takeaway,takeaway_query,92
fuck off,swearing,89
what posts have i missed from my friends,social_query,88
is the road in some particular area wide or narrow,transport_traffic,101
respond to mom's mail message about the recipe site,email_sendemail,27
Tell me some more gossip,gossip,39
Comprendo,understandquery,102
Surely you can,podbaydoorresponse,73
hey what does incite mean,qa_definition,75
what is the weather like tomorrow,asking_weather,5
what's john's home phone number,email_querycontact,26
i don't want eggs,lists_remove,56
I am Bella,greetingresponse,42
how many things do i have planned tonight,calendar_query,9
what is the day today,datetime_query,22
what day is it day after tomorrow,asking_date,3
please explain me more on what you said.,general_explain,32
begin again book swan,play_audiobook,65
what is mary smith's telephone number,email_querycontact,26
i need to hear a joke can you tell me one,general_joke,33
Not talking to you,nottalking2u,62
See you later,goodbye,38
download youtube video of guru randhawa,download_youtube_video,23
"i have no idea regarding to what to do, olly.",general_dontcare,31
I was not talking to you,nottalking2u,62
Genious,clever,13
Clever girl,clever,13
siri what does obstacle mean,qa_definition,75
yeap you've got your understanding right.,general_affirm,28
start the satellite music feed,play_music,68
please add new item to list,lists_createoradd,54
what day is it day after tomorrow,asking_date,3
is the alarm set for tomorrow morning,alarm_query,0
Open the pod bay door please,podbaydoor,72
change my music player volume to eighty percent,audio_volume_up,8
You are a very intelligent girl,clever,13
what events are going in my town this week,recommendation_events,80
does not matter to me.,general_dontcare,31
dim the garden light by half,iot_hue_lightdim,47
fuck,swearing,89
"shit, i didn't ask for this.",general_negate,34
What are the things you can do?,what_can_you_do,105
take screenshot,take_screenshot,90
Any gossip,gossip,39
list and play all theory podcasts under ten min,play_podcasts,70
tell me about my life,tell_me_about,93
exchange rates,qa_currency,74
are you sure that is correct.,general_negate,34
What can I call you?,namequery,60
what is the answer to one times two,qa_maths,77
yeah correct response to the command.,general_affirm,28
Good thanks! It is Adam,courtesygreetingresponse,18
Well why not,podbaydoorresponse,73
Can you increase the volume?,volume_control,103
"anything is fine to me, olly.",general_dontcare,31
play despacito on youtube today,play_on_youtube,69
"s1, please explain me more on your answers.",general_explain,32
Do you see me?,whoami,106
open the grubhub app so i can order take out,takeaway_order,91
help me find transportation to the mall of america,transport_taxi,99
what is the equivalent of one inr in zimbabwe dollars,qa_currency,74
tell me the exchange rate of ten dollar to euro,qa_currency,74
put the playlist on shuffle,music_settings,59
olly please can you just stop it.,general_commandstop,29
What are the things you can do?,what_can_you_do,105
turn on my plug,iot_wemo_on,52
what's going around in the world these days,news_query,61
What do you call me?,currenthumanquery,20
your answer is not clear.,general_explain,32
silence,audio_volume_mute,7
Good thanks! It is Adam,courtesygreetingresponse,18
tweet a complaint to amazon about late shipment,social_post,87
speak louder please,audio_volume_up,8
"Thank you, bye",courtesygoodbye,16
play me news radio channel,play_radio,71
shuffle music,music_settings,59
status of weather,weather_query,104
Do you understand me,understandquery,102
screen shot of <name>,take_screenshot,90
Do you see anyone in the camera?,whoami,106
new friends request details,social_query,88
I am Bella,greetingresponse,42
send whatsapp message to <name>,send_whatsapp_message,85
how many cm make one foot,qa_maths,77
i need some coffee please,iot_coffee,45
which alarms do i have,alarm_query,0
can you please order some food for me,takeaway_order,91
answer this mathematical question,qa_maths,77
book a train ticket from here to charleston west virginia at eight am today,transport_ticket,100
play the game of thrones audio book from the last chapter i was on,play_audiobook,65
screen shot of <name>,take_screenshot,90
What are your functions?,what_can_you_do,105
Thanks goodbye,courtesygoodbye,16
make the light more brighter,iot_hue_lightup,50
yes that's amazing.,general_affirm,28
has john sent me any new emails,email_query,25
Can you prove you have a conscious please,selfaware,83
when is my doctor's appointment,calendar_query,9
turn off my wemo plug socket,iot_wemo_off,51
please lower the speaker volume,audio_volume_down,6
what time is my domino's order expected to arrive,takeaway_query,92
tell me fun joke,tell_me_joke,94
volume control decrease by 10,volume_control,103
play the breakfast club,play_radio,71
let me know when my meetings are on monday,calendar_set,11
Well why not,podbaydoorresponse,73
i want to hear chopin now,play_music,68
screen shot of <name>,take_screenshot,90
play one more time,play_music,68
next episode please,play_podcasts,70
Do you know what I am saying,understandquery,102
turn my bathroom plug socket on,iot_wemo_on,52
add valia's wedding the next saturday at eight o clock,calendar_set,11
what does pda mean,qa_definition,75
"Thank you, bye",courtesygoodbye,16
make a new list,lists_createoradd,54
speak all items for to day,lists_query,55
You are a very intelligent girl,clever,13
Hya,greeting,41
good bye,goodbye,38
is there any new environmental news,news_query,61
siri what does survey mean,qa_definition,75
is anyone likes my latest photo,social_query,88
Wasn't for you,nottalking2u,62
what is the weather day after tomorrow,asking_weather,5
Can you suggest some nearby places to visit?,places_near_me,64
hello,greet_and_general_check_in,40
Give me a joke,jokes,53
i need a taxi to go home,transport_taxi,99
make five coffee tell the coffee machine,iot_coffee,45
Do you know what time it is?,timequery,97
i want you cancel.,general_commandstop,29
Hello there,greeting,41
What are your functionalities?,what_can_you_do,105
click photo of,click_photo,14
What do your friends call you?,namequery,60
OK,thanks,96
You are a very clever girl,clever,13
outlet on,iot_wemo_on,52
what's the good news,tell_me_news,95
what is twenty four times twenty four,qa_maths,77
is there anything happening nearby,recommendation_events,80
i am bored what can i do today with my boyfriend,i_am_bored,43
can you take out dentist appointment from my calendar,calendar_remove,10
good afternoon,goodbye,38
How hot will it be,asking_weather,5
I am finding myself bored,i_am_bored,43
what is the weather like now,asking_weather,5
please order me some takeout,takeaway_order,91
Any gossip,gossip,39
what can you do,what_can_you_do,105
start the oven,iot_wemo_on,52
I am really bored,i_am_bored,43
the command was wrong.,general_negate,34
if it is six am here what time is it in tokyo,datetime_convert,21
Can you prove you are self aware please,selfaware,83
olly could you please shut off.,general_commandstop,29
Can you recommend some places nearby?,places_near_me,64
refresh my inbox and inform me about new emails,email_query,25
where is kenya,tell_me_about,93
send email,send_email,84
download youtube video of,download_youtube_video,23
please clear jeff's birthday from the calendar,calendar_remove,10
make me laugh,general_joke,33
do i have any missed call from patrick,email_querycontact,26
I am bored gossip with me,gossip,39
describe the computer to me,qa_definition,75
Good thanks! It is Adam,courtesygreetingresponse,18
remove the latest alarm,alarm_remove,1
get me a taxi to take me to the airport on friday at five thirty am,transport_taxi,99
Do you know what time it is?,timequery,97
fuck,swearing,89
post a tweet as follows very bad follow up by abc company not satisfied in my account,social_post,87
add bob to my list of contacts,lists_createoradd,54
start the robot vacuum cleaner at one pm today,iot_cleaning,44
locate the email to giant eagle and put it into my contact list,email_addcontact,24
please remove the doctor appointment in my calendar for february twelfth at nine am,calendar_remove,10
