text,intent,labels
i am ready to hear the next episode of podcast,play_podcasts,70
repeat all,music_settings,59
repurchase last train ticket to phillyx,transport_ticket,100
please post this picture on facebook,social_post,87
clean the floor,iot_cleaning,44
what is the time difference between eastern and pacific,datetime_convert,21
order some takeaway food,takeaway_order,91
email my sister about mom's birthday jane we should think about arranging the party at the park,email_sendemail,27
that's not the correct answer.,general_negate,34
can you turn off the living room lights,iot_hue_lightoff,48
Please be quiet,shutup,86
i would like orange lights now,iot_hue_lightchange,46
tell me which mutual funds have maximum yearly returns,qa_stock,78
please start the vacuum cleaner,iot_cleaning,44
what train companies are near me,recommendation_locations,81
please check and tell me contact details of mongomery llc company,email_querycontact,26
please find the recipe for meatballs,cooking_recipe,15
what am i up to this weekend,calendar_query,9
good response to the command.,general_affirm,28
how do you make cookies,cooking_recipe,15
turn the light off in the living room,iot_hue_lightoff,48
download youtube video of minecraft,download_youtube_video,23
what is the traffic like now,transport_traffic,101
what is on my shopping list,lists_query,55
what does it mean to be overbearing,qa_definition,75
how would you describe a tennis ball,qa_definition,75
please add one plus one,qa_maths,77
i think you are wrong.,general_negate,34
explain further.,general_explain,32
does vocelli's do takeaway,takeaway_query,92
identify song,music_query,58
Hya there,greeting,41
will you shut down please.,general_commandstop,29
tell me a joke about lawyers,general_joke,33
how can i cook pizza,cooking_recipe,15
"that's useful, thank you very much.",general_praise,35
go to social media and post the following status,social_post,87
delete that item from my list,lists_remove,56
tell me all local events,recommendation_events,80
switch on the lights,iot_hue_lighton,49
what is the size of the united states,qa_factoid,76
confirm the order and send me the confirmation,takeaway_order,91
can i get takeaway from arby's,takeaway_query,92
what is the traffic like this morning,transport_traffic,101
send an email to my boss about my leave,email_sendemail,27
i am in need of some pizza what's the closest place that delivers,takeaway_order,91
would you repeat the last please.,general_repeat,37
how much is amazon stock,qa_stock,78
volume control decrease by 10,volume_control,103
what is the factorial of x,qa_maths,77
tell me fun joke,tell_me_joke,94
please make me wake up at four am tomorrow,alarm_set,2
select shuffle all,music_settings,59
how many pounds would i get for dollars,qa_currency,74
can you please put the vacuum on,iot_cleaning,44
good day,goodbye,38
tell me weather forecast,weather_query,104
please send a voice mail to mr richard office about meting him on first of february twenty seventeen at five pm,email_sendemail,27
thanks but i think that was not the correct command.,general_negate,34
go to the third episode of this podcast,play_podcasts,70
are there any events coming up,recommendation_events,80
"uhh no, i did not say this.",general_negate,34
add paav bhaji in menu card,lists_createoradd,54
i had a long hard day,general_quirky,36
play the next episode of a podcast,play_podcasts,70
order a large plain pizza from mimo's for me,takeaway_order,91
i couldn't hear you repeat that louder,audio_volume_up,8
am i free on sunday day,calendar_query,9
"that was cool,, olly.",general_praise,35
Tell me what time it is?,timequery,97
tell me more about that concert,general_quirky,36
can you please check my last question.,general_confirm,30
please turn off the smart socket,iot_wemo_off,51
"good work, you have done well, olly.",general_praise,35
play npr through my living room stereo,play_radio,71
do not speak today,audio_volume_mute,7
remove my bedtime alarm,alarm_remove,1
time and date of today,datetime_query,22
what will the weather be like this week,weather_query,104
will you speak one more time again.,general_repeat,37
what events do i have scheduled today,calendar_query,9
how do i get to brighton,transport_query,98
convert five s. d. to rials,qa_currency,74
is the coffee ready,iot_coffee,45
book a ticket for me on a train to get to boston tomorrow what is available,transport_ticket,100
it seems cold,weather_query,104
off the plug,iot_wemo_off,51
set an alarm for thursday at seven pm,alarm_set,2
divide seventy six in two parts,qa_maths,77
how many kids jackie chan does have,qa_factoid,76
delete all events and content from my calendar,calendar_remove,10
i would like my to write original romantic messages for my wife,general_quirky,36
order a train ticket to boston,transport_ticket,100
please will you check and confirm it.,general_confirm,30
You are a very clever girl,clever,13
whats happening in football today,news_query,61
what will be the temperature today for miami florida,weather_query,104
get me a uber,transport_taxi,99
what is the current value of yen in american money,qa_currency,74
start up bejeweled,play_game,66
let me know about any alarms set today,alarm_query,0
resume audio book history of rome,play_audiobook,65
will you send the email to greg,email_sendemail,27
could you calculate five plus five,qa_maths,77
start reading fifty shades of grey from chapter four,play_audiobook,65
make the coffee,iot_coffee,45
find all the contacts named john,email_querycontact,26
what is my recent email activity,email_query,25
please change the light to green,iot_hue_lightchange,46
how many alarms are set,alarm_query,0
start a new shopping list,lists_createoradd,54
how long does it take to get there,transport_query,98
make the lights blue please,iot_hue_lightchange,46
check all the new them emails and mark them star,email_query,25
is it going to rain in the next few days in tucson,weather_query,104
delete shopping from my list,lists_remove,56
play the newest morning show podcast,play_podcasts,70
how is the traffic in mg road,transport_traffic,101
show me what day the thirty first is on,datetime_query,22
would you replay please.,general_repeat,37
how to cook this food,cooking_recipe,15
can you please turn off the light of my bed room,iot_hue_lightoff,48
Can you mute the volume?,volume_control,103
name stores within ten mile radius with music,recommendation_locations,81
please start my podcast,play_podcasts,70
if it is twelve hours ahead of eastern standard centaur time what's the time in the philippines now,datetime_convert,21
do i have any alarms set for tomorrow,alarm_query,0
"you are hero, appreciated.",general_praise,35
volume control up,volume_control,103
can you tell me what's on the schedule for tomorrow,calendar_query,9
please tell me how to do my daughters eighth grade math,general_quirky,36
check my email messages,email_query,25
play podcast episode new,play_podcasts,70
find me a recipe of spaghetti,cooking_recipe,15
"that's helpful,.",general_praise,35
headlines from dhaka tribune,news_query,61
on the button of cleaner,iot_cleaning,44
what is price of dollar,qa_currency,74
call me a cab to the train station,transport_taxi,99
give me the weekly weather near me,weather_query,104
when was this song released,music_query,58
give me the exchange rate between united states dollar and indian rupee,qa_currency,74
clear off the vet appointment tomorrow,calendar_remove,10
play billybob show on bbc radio four,play_radio,71
get train ticket,transport_ticket,100
take off my alarms,alarm_remove,1
please turn off the lights,iot_hue_lightoff,48
taxi now,transport_taxi,99
do not mind for any one.,general_dontcare,31
vacuum living room,iot_cleaning,44
longest river in the world,qa_factoid,76
is bills house number in my contacts,email_querycontact,26
is adele going to go on tour,qa_factoid,76
will you retry it please.,general_repeat,37
"i wouldn't bother, olly.",general_dontcare,31
clear everything off my calendar for the rest of the year,calendar_remove,10
list the shops near me,recommendation_locations,81
please adjust the speakers to a lower more comfortable level,audio_volume_down,6
set an alarm for seven am,alarm_set,2
set volume to zero,audio_volume_mute,7
you've done that right.,general_praise,35
what song is on the radio,music_query,58
how is this weeks weather,weather_query,104
what is your prescription for long and healthy life,general_quirky,36
i am not so clear about that.,general_explain,32
it's perfect.,general_affirm,28
I am Adam,greetingresponse,42
whatever is good.,general_dontcare,31
does that restaurant allow take out orders,takeaway_query,92
tell me the name of the song,music_query,58
"olly that's enough, stop.",general_commandstop,29
how does the desk look,qa_definition,75
"i think you made some mistake, please check it.",general_negate,34
please change the lighting to blue,iot_hue_lightchange,46
clear my day on the twenty ninth,calendar_remove,10
get more information on geographic information about this place,qa_factoid,76
good response to command.,general_affirm,28
capture photo,click_photo,14
set alarm to begin,alarm_set,2
send tweet via message to cardinal cafe and tell them their customer service is outstanding,social_post,87
i want to listen some music play a radio station,play_radio,71
email alice to let her know we are on the way,email_sendemail,27
is there any salon in babaji nagar,recommendation_locations,81
I have some great news for you,tell_me_news,95
please explain me about your words once again.,general_explain,32
start a grocery list,lists_createoradd,54
olly would you shut up.,general_commandstop,29
"oh no, you did not get what i was searching for.",general_negate,34
open a new email to contact,email_sendemail,27
how do i make mashed potatoes,cooking_recipe,15
keep me informed about bitcoin price,news_query,61
lets play,play_game,66
call vikki,email_querycontact,26
have i received any emails since noon,email_query,25
if it's five am in berlin what time is it here,datetime_convert,21
change your colors to something different,iot_hue_lightchange,46
what time is it on the west coast,datetime_query,22
i would like to hear some rap music,play_music,68
what is the cheapest ticket available next week for a round trip three day trip to iceland,transport_query,98
it was wonderful.,general_affirm,28
event remove,calendar_remove,10
delete alarm,alarm_remove,1
places to order takeaway food,takeaway_order,91
how much is the us dollar versus the pound,qa_currency,74
turn up the lights in the living room,iot_hue_lightup,50
what's playing in the roosendaal cinema,recommendation_movies,82
i'd like a coffee please,iot_coffee,45
play best friends by yelawolf,play_music,68
what is the total of 500 and 23,qa_maths,77
does dominos deliver,takeaway_query,92
what are meeting scheduled for today,calendar_query,9
turn off my wemo socket,iot_wemo_off,51
will you say what you have just said once more please.,general_repeat,37
i like you to confirm the details please.,general_confirm,30
i want to find some chinese food what is near me,recommendation_locations,81
what do they have going on at young circle this week,recommendation_events,80
turn on my pandora radio,play_radio,71
how many hours difference is there between london and new york,datetime_convert,21
open inbox,email_query,25
turn on the lamp,iot_hue_lighton,49
start cappuccino for me now,iot_coffee,45
tell me what's trending on twitter,social_query,88
how do i contact charles,email_querycontact,26
are there any meetings set for next wednesday,calendar_query,9
louder,audio_volume_up,8
can i carry out with this restaurant,takeaway_query,92
i like you just cancel.,general_commandstop,29
What actions can you perform?,what_can_you_do,105
what can i do in berlin,recommendation_events,80
tell me my choices for a good steak restaurant near here,recommendation_locations,81
grocery list add eggs,lists_createoradd,54
can you order me a pizza today from dominos,takeaway_order,91
please sent this email to my friend,email_sendemail,27
can you check and confirm details.,general_confirm,30
increase light,iot_hue_lightup,50
do i have a dentist appointment on monday morning,calendar_query,9
does that restaurant deliver,takeaway_query,92
Can you recommend some places nearby?,places_near_me,64
please activate my coffee pot for me,iot_coffee,45
order me a large ham and olive pizza from dominos,takeaway_order,91
hello i would like to know whether you provide home delivery services,takeaway_query,92
cheer me up,general_joke,33
this song is composed by whom,music_query,58
add a five am alarm in place of my nine pm alarm,alarm_set,2
"it is of no importance, olly.",general_dontcare,31
find apple on list and remove,lists_remove,56
is swat a good movie,recommendation_movies,82
what does pda mean,qa_definition,75
people canceling iowa vacations over congressman's words,news_query,61
what day is the fifteenth,datetime_query,22
update on email,email_query,25
yeap you get your understanding exactly.,general_affirm,28
really wouldn't mind.,general_dontcare,31
increase the brightness in this room,iot_hue_lightup,50
how much is one u. s. d. in inr,qa_currency,74
turn off lights in my room,iot_hue_lightoff,48
get sia's cheap thrills ready to play next,play_music,68
i like classic rock,music_likeness,57
how much has hp stock gone up,qa_stock,78
please would you confirm detail.,general_confirm,30
play news in fm,play_radio,71
create a meeting event in my calendar,calendar_set,11
what song is this,music_query,58
what is the answer to dollars minus dollars,qa_maths,77
can you tell me if i have any alarms set,alarm_query,0
what are the offers in uber eats,takeaway_order,91
what to do lists do i have,lists_query,55
change the color of the lights in my house from white to yellow,iot_hue_lightchange,46
"nope, you are incorrect.",general_negate,34
i don't really mind.,general_dontcare,31
please remove any alarms that i have set,alarm_remove,1
should i watch this movie,recommendation_movies,82
show exchange rate of u. s. d. and inr,qa_currency,74
would you set the coffee maker running,iot_coffee,45
hey olly my the lights a little warmer,iot_hue_lightchange,46
can you take off the next event on my calendar,calendar_remove,10
let me hear my list,lists_query,55
are there any delays in traffic today,transport_traffic,101
i'd like you check and confirm that please.,general_confirm,30
badminton,recommendation_events,80
delete the events from the calendar on twenty eighth march,calendar_remove,10
whats the traffic like near ypsilanti,transport_traffic,101
remove all the events of last month from the calendar,calendar_remove,10
what do you do with my personal data,general_quirky,36
send a tweet to kroger about being overcharged for groceries,social_post,87
book a ride from new york to orlando covering ten places to see,transport_ticket,100
i think that's not the right command.,general_negate,34
can you make the room brighter,iot_hue_lightup,50
searching on holidays in my location,recommendation_events,80
hows many more reminders are left,calendar_query,9
play radio ninety five point five,play_radio,71
what is eastern standard time right noe,datetime_query,22
yes that's fantastic.,general_affirm,28
give me best cooking ideas,cooking_recipe,15
write this message to the coworker group,email_sendemail,27
yeap it was correct.,general_affirm,28
all food items with the prefix dry should be taken away from the list,lists_remove,56
kickball is over i do not need the alarm for kickball on wednesday evening any longer,alarm_remove,1
how is iron made,qa_factoid,76
do i have a doctors appointment today,calendar_query,9
"you are my hero, thank you so much, olly.",general_praise,35
i need a taxi in thirty minutes,transport_taxi,99
is there any rains predicted for bangalore today,weather_query,104
can you remind me of sunday gym every saturday evening,calendar_set,11
play football news from radio one,play_radio,71
what is the weather like outside,weather_query,104
i like this song that is playing,music_likeness,57
how much is one hundred and thirty six plus three hundred and eighty seven,qa_maths,77
please clear the list,lists_remove,56
turn up sound,audio_volume_up,8
add dan@dancom to my contacts,email_addcontact,24
call pf chang's to order me egg foo young,takeaway_order,91
decrease twenty percent,audio_volume_down,6
what will be the weather update for monday noon,weather_query,104
recommend me some shops to shopping in angel,recommendation_locations,81
raise the volume of the current music,audio_volume_up,8
pause the audiobook,play_audiobook,65
remove apple from list,lists_remove,56
can you turn up the volume,audio_volume_up,8
what's my favorite music at the moment,music_query,58
what is the time in australia right now,datetime_query,22
please let's start over.,general_repeat,37
remind me about my anniversary in one day advance,calendar_set,11
play the breakfast club,play_radio,71
what is my most played podcast,play_podcasts,70
Good thanks! My user is Adam,courtesygreetingresponse,18
play for me the game candy crush,play_game,66
turn the wemo off,iot_wemo_off,51
can i get takeout from pf changs,takeaway_query,92
please continue with the next podcast episode,play_podcasts,70
"uhh no, i think you've done this incorrectly.",general_negate,34
give me today's market trends for panasonic,qa_stock,78
go to favourite list,play_podcasts,70
what is the weather for the school week,weather_query,104
what trending on twitter,social_query,88
i want to hear what i've just said again.,general_repeat,37
make me a cup of coffee,iot_coffee,45
can i have timing of keral express,transport_query,98
play song aces high,play_music,68
what kind of musical events are happening around here this week,recommendation_events,80
i want to play a trivia game,play_game,66
I am really bored,i_am_bored,43
resume mind reading book,play_audiobook,65
turn off the lights,iot_hue_lightoff,48
remove apples from my shopping list,lists_remove,56
remove all alarm of sunday,alarm_remove,1
make it brighter in here please,iot_hue_lightup,50
stop the audio,audio_volume_mute,7
what does one have to damage in cream to make butter,cooking_recipe,15
change my clock to central time zone from my current zone,datetime_convert,21
how can i contact this person,email_querycontact,26
"that's cool,.",general_praise,35
this item should be added to the list,lists_createoradd,54
show meaning of clarion,qa_definition,75
what is happening this weekend,calendar_query,9
what is the exchange rate for the english pound and us dollar,qa_currency,74
can i get the food to go,takeaway_query,92
is the mail from chris about work,email_query,25
turn off the lamps,iot_hue_lightoff,48
will arby's offer takeaway,takeaway_query,92
start email for address not in contacts,email_sendemail,27
Stop talking,shutup,86
olly can you shut up please.,general_commandstop,29
solution for eighty one divided by nine,qa_maths,77
what are some local events,recommendation_events,80
"oh that's good, olly.",general_praise,35
how warm is it in columbus ohio,weather_query,104
can you explain string theory to me,general_quirky,36
cut down the volume,audio_volume_down,6
tell me it one more time again please.,general_repeat,37
"would not bother, olly.",general_dontcare,31
update my contacts with the new contact sam@gmail dot com,email_addcontact,24
please lower the volume,audio_volume_down,6
add a reminder for april twenty as my bro's birthday,calendar_set,11
start a list of dog names,lists_createoradd,54
please speak up,audio_volume_up,8
dea guam prescription drug abuse on the rise,news_query,61
is traffic heavy on route eighty today,transport_traffic,101
remove the bank transaction list,lists_remove,56
find me a description of morel mushrooms,qa_definition,75
can you get me a cup of coffee please,iot_coffee,45
can i go outing without any raincoat,weather_query,104
get me the local train timing to destination cstm,transport_query,98
please show me best run program in jodhpur,recommendation_events,80
repeat this song three times,music_settings,59
turn up the lights,iot_hue_lightup,50
clear the list,lists_remove,56
give a hand to this game,play_game,66
delete all meetings for tomorrow,calendar_remove,10
on mobile charger plug,iot_wemo_on,52
play the jazz station,play_radio,71
what is the fastest way to get to starbucks,transport_query,98
please delete all my calendar events,calendar_remove,10
activate the roomba,iot_cleaning,44
yeap you get that perfectly.,general_affirm,28
hey make the house lights a different color,iot_hue_lightchange,46
can you change the colour to red,iot_hue_lightchange,46
resume playing the current audiobook,play_audiobook,65
coordinate all pop song genres,play_music,68
hey today i was fired from my job,general_quirky,36
add the email oriam@gmail dot com to my contacts,email_addcontact,24
remove a list please,lists_remove,56
this was not correct command.,general_negate,34
please clean the floor,iot_cleaning,44
please play this game,play_game,66
i think you have done the task all wrong.,general_negate,34
play games of xyz 32 bit,play_games,67
please inform me of any new status updates,social_query,88
where is the nearest smoke shop,recommendation_locations,81
do i have any missed call from patrick,email_querycontact,26
take off this list,lists_remove,56
get me train times to location from station,transport_query,98
yes great response to the command.,general_affirm,28
retry it please.,general_repeat,37
can you do name that tune,play_game,66
open some cools jokes,general_joke,33
how much is one american dollars worth in england,qa_currency,74
my alarms,alarm_query,0
could you elaborate further on your answers to me.,general_explain,32
how is traffic over the donner summit now,transport_traffic,101
what's the good news?,tell_me_news,95
can you change my time zone to central,datetime_convert,21
i want to see the previous episode,play_podcasts,70
turn on console,play_game,66
tell me a good doctor joke,general_joke,33
let me know of the meeting on tuesday,calendar_set,11
can you send a tweet to lif saying that their app crashed,social_post,87
are there any events happening this weekend,recommendation_events,80
yeap amazing response to command.,general_affirm,28
record the opinion of each individual about this song,music_likeness,57
cancel future event from place i worked,calendar_remove,10
read to me the last messages in my feed,social_query,88
why people like movies,general_quirky,36
send an email to bob,email_sendemail,27
what are the climatic conditions in that area,qa_factoid,76
do i have an alarm set for today,alarm_query,0
lower the lights in the room,iot_hue_lightdim,47
"no, it is not what i wanted.",general_negate,34
please set my alarm for five pm,alarm_set,2
clarify further on that to me please.,general_explain,32
when was justin bieber born,qa_factoid,76
please read the last email for me,email_query,25
what is the current temperature outside,weather_query,104
what is the time difference between india and ivory coast,datetime_convert,21
Who are you?,namequery,60
i would like to know the best rating pubs in the local area,recommendation_locations,81
what's on my schedule this week,calendar_query,9
play audiobook where we left off,play_audiobook,65
olly please could you cancel.,general_commandstop,29
i want to buy over ear headphones with minimum frequency response of fifteen hz and maximum frequency response twenty two thousand hz,general_quirky,36
what is joe joe's home address,email_querycontact,26
what is new in politics today can you filter out trump news though,news_query,61
show me what lists are available,lists_query,55
whats the travel time from here to dallas by train,transport_query,98
when was frank sinatra born,qa_factoid,76
raise volume,audio_volume_up,8
who's playing the oboe on this piece,music_query,58
where is my pizza from domino's at,takeaway_query,92
what is google,qa_definition,75
which is the next event coming up,calendar_query,9
get rid of bananas on the list,lists_remove,56
what's one plus one,qa_maths,77
tell me news day before tomorrow,tell_me_news,95
turn on flappy bird,play_game,66
what country has the most population,qa_factoid,76
start from last time on my audio book,play_audiobook,65
the time difference between lagos and new york is what,datetime_convert,21
please change the color of the light in the bathroom,iot_hue_lightchange,46
what times do the trains run between here and the met,transport_query,98
open saga,play_game,66
erase previous list,lists_remove,56
Hi,greeting,41
remove noodles from the list,lists_remove,56
open website youtube.com,open_website,63
that must be some mistakes.,general_negate,34
what is the rate for g. b. p. to u. s. d.,qa_currency,74
open fm,play_radio,71
instructions to make a meal,cooking_recipe,15
play music that are classical only,play_music,68
find a taxi for me,transport_taxi,99
list all set alarms,alarm_query,0
what events are going to happen in my city between two four pm today,calendar_query,9
its cold outside,weather_query,104
it is too dark in here increase the brightness of the lights,iot_hue_lightup,50
play thinking out loud next,play_music,68
what's the latest in my social media,social_query,88
rate this song five stars and save the rating,music_likeness,57
make an order for noodles one pack make it as takeaway order,takeaway_order,91
how many numbers are saved for alex,email_querycontact,26
start the vacuum,iot_cleaning,44
search for nearby chinese restaurants,recommendation_locations,81
please reset that.,general_repeat,37
can you pull up the dave ramsey podcast that aired on monday,play_podcasts,70
hey olly make me laugh with a good joke,general_joke,33
is soft cheese better than hard,cooking_recipe,15
email chris add following content sorry i will be late today,email_sendemail,27
doesn't really matter for me.,general_dontcare,31
what is the price of amd on the stock market,qa_stock,78
please increase volume,audio_volume_up,8
describe rock sand,qa_definition,75
can you shuffle the light colors in the house,iot_hue_lightchange,46
"that is all, just stop.",general_commandstop,29
confirm alarm for tomorrow morning,alarm_query,0
give me the name of all the shops in my area,recommendation_locations,81
volume control,audio_volume_mute,7
can you replay your phrase you just said.,general_repeat,37
send will do thanks to john as a reply to his last message,email_sendemail,27
i need a good shop,recommendation_locations,81
what is the name of that song that just went off,music_query,58
which new emails were received,email_query,25
olly's command is incorrect.,general_negate,34
book an uber to pick me up now,transport_taxi,99
remove meeting for wednesday morning,calendar_remove,10
ask me an arithmetic question,general_quirky,36
add this email to a new contact,email_addcontact,24
"please tell me good news,tell me some good news,tell me something good happened",tell_me_news,95
current price of google please,qa_stock,78
please show me today's date,datetime_query,22
keep the socket in off condition,iot_wemo_off,51
please turn down the volume,audio_volume_down,6
how much is remaining after subtracting four from eight,qa_maths,77
can you make dinner for me,general_quirky,36
what is your mood today,general_quirky,36
i need to play sims,play_game,66
delete sherlock holmes from library,lists_remove,56
can you tell me what movie has the best reviews,recommendation_movies,82
will you say once again.,general_repeat,37
Give me a joke,jokes,53
my all time favorite song is something like this from chainsmokers,music_likeness,57
what is going on right now on twitter,social_query,88
new reminder at three pm,calendar_set,11
yeap fantastic response to command.,general_affirm,28
hi what is the hot topic in facebook,social_query,88
switch off the wemo plug,iot_wemo_off,51
"that doesn't matter for me, olly.",general_dontcare,31
please create a new alarm,alarm_set,2
play wuthering heights from where i left off,play_audiobook,65
what is tom's phone number,email_querycontact,26
be silent for thirty minutes,audio_volume_mute,7
time mr coffee for six am,iot_coffee,45
adjust the lights to a lower setting please,iot_hue_lightdim,47
yes fantastic response.,general_affirm,28
please would you tell me one more time again.,general_repeat,37
whats the dow jones at today,qa_stock,78
turn off garage light,iot_hue_lightoff,48
look for a radio station called rhythm on the frequency one,play_radio,71
will you please get the coffee machine to make some coffee,iot_coffee,45
find me train tickets,transport_ticket,100
book me a train ride covering five destinations to see in new york,transport_ticket,100
are there any unread emails from patrick,email_query,25
define session,qa_definition,75
"oops, that's not the right response.",general_negate,34
tell company their service is bad,social_post,87
please lower the speaker volume,audio_volume_down,6
rm rf calendar,calendar_remove,10
when is madonna's birthday,qa_factoid,76
my favorite singer is shakira,music_likeness,57
i need the arrival time for new york train,transport_query,98
play my preferred song,play_music,68
delete an item,lists_remove,56
play this podcast,play_podcasts,70
check how many likes did i got on my most recent post,social_query,88
what is the difference between yesterday's and today's stock prices for walmart,qa_stock,78
tell me about current status of sunderland vs liverpool match,news_query,61
have i got new content in my twitter feed,social_query,88
please erase the next birthday event,calendar_remove,10
how do i get from where i'm at to universal in orlando florida,transport_query,98
a priest walks into a bar,general_joke,33
add event baseball practice five pm tonight,calendar_set,11
repeat song,music_settings,59
has any mail received with an attachment,email_query,25
send whatsapp message about <name>,send_whatsapp_message,85
increase light brightness,iot_hue_lightup,50
sorry but it was not the correct response.,general_negate,34
play music now from radio plus,play_radio,71
send mail to mom i am planning vacations with her next week,email_sendemail,27
save to contacts,email_addcontact,24
tell the golden fork that i want their fish risotto delivered,takeaway_order,91
"s2, i was not clear about it.",general_explain,32
play cricket,play_game,66
turn off the alarm,alarm_remove,1
do i have any new emails from sarah,email_query,25
open my notes,lists_createoradd,54
start the oven,iot_wemo_on,52
it's too dark in here,iot_hue_lighton,49
"it's helpful, musch appreciated, olly.",general_praise,35
tell me what a freeway is,qa_definition,75
find a ride to the bar,transport_taxi,99
schedule a lunch meeting with brent on wednesday at noon,calendar_set,11
hey put carrots on that,lists_createoradd,54
you have done it correcly.,general_affirm,28
how many likes i have got on my eggless cake post on youtube,social_query,88
what are trending topics on twitter right now,social_query,88
what day is it today,datetime_query,22
would you please check my last command.,general_confirm,30
play poker with me,play_game,66
are there any crafts fairs happening in this area,recommendation_events,80
light off living room,iot_hue_lightoff,48
update me on my emails,email_query,25
You are a very intelligent girl,clever,13
please tell me when's my financial meeting,calendar_query,9
what else is on the list,calendar_query,9
what is twelve divided by four,qa_maths,77
where is the closest train depot,transport_query,98
thursday at three pm there is a teachers meeting i need to be reminded of,calendar_set,11
replace the current light colours in the house with dark ones,iot_hue_lightchange,46
how do i start the robot vacuum cleaner,iot_cleaning,44
pink is all we need,iot_hue_lightchange,46
would you just cancel it please.,general_commandstop,29
could you speak once more please.,general_repeat,37
order a ham and cheese sandwich from subway,takeaway_order,91
play music by taylor swift,play_music,68
do i have any new entries in my inbox,email_query,25
will you tell me what you have said one more time please.,general_repeat,37
get rid of my eight am alarm,alarm_remove,1
outlet on,iot_wemo_on,52
order me chinese food,takeaway_order,91
delete my list,lists_remove,56
please clarify once again.,general_explain,32
can you please check the last thing i said.,general_confirm,30
switch on the roomba,iot_cleaning,44
i want to make next week's to do list,lists_createoradd,54
how can a cook risotto,cooking_recipe,15
book taxi for now,transport_taxi,99
change the lights to dim,iot_hue_lightdim,47
use facebook to post,social_post,87
is today march sixth,datetime_query,22
clear this list,lists_remove,56
please create a list of due payment those who not received more then ten months,lists_createoradd,54
cancel alarm for tenth of march two thousand seventeen,alarm_remove,1
what is the name of the artist that created this song,music_query,58
"Thanks for the help, goodbye",courtesygoodbye,16
Can you turn the volume up?,volume_control,103
fraud in weighing products,social_post,87
can you please off the light,iot_hue_lightoff,48
what's going on on fb,social_query,88
delete happy dance playlist,lists_remove,56
start over please.,general_repeat,37
what music genre do i listen to the most,music_query,58
is black sea real,qa_factoid,76
ted talks,play_podcasts,70
could you please turn off the overhead light in the kitchen,iot_hue_lightoff,48
what time is it in another city,datetime_query,22
tell me if my alarm is set for the morning,alarm_query,0
how is the traffic situation in houston street,transport_traffic,101
what will be the highest temperature this week,weather_query,104
let's play chess,play_game,66
near by super market,recommendation_locations,81
olly stop please.,general_commandstop,29
i would like to hear what i've said again.,general_repeat,37
What are some places near me?,places_near_me,64
outlet off,iot_wemo_off,51
what is the news today,news_query,61
what time is it in the eastern half of the us right now,datetime_query,22
that was nice one.,general_praise,35
"you are my hero, appreciated.",general_praise,35
change lights to red,iot_hue_lightchange,46
what day does my birthday fall on next year,datetime_query,22
save this email in my contact for future use,email_addcontact,24
please remove sporty event from list,lists_remove,56
convert usa time in to indian time,datetime_convert,21
close the light,iot_hue_lightoff,48
remove the santana music list,lists_remove,56
find the sum of thirteen and fourteen,qa_maths,77
turn off kitchen light,iot_hue_lightoff,48
bedroom light off,iot_hue_lightoff,48
remove vegetables from the list,lists_remove,56
please scan my social media and tell me what's happening,social_query,88
start my audio book from where i left off,play_audiobook,65
what amount of traffic in this road,transport_traffic,101
skip to the next podcast,play_podcasts,70
color of light should be dimmed bright,iot_hue_lightdim,47
does peking garden take orders over the phone,takeaway_query,92
i did not say it.,general_negate,34
what is the weather day before tomorrow,asking_weather,5
What name do you call me by?,currenthumanquery,20
can you tell me how to cook chocolate chip cookies,cooking_recipe,15
does my calendar say i'm free on april one two thousand and seventeen,calendar_query,9
is the pound up or down against the dollar,qa_currency,74
refer the stock price of hdfc,qa_stock,78
whats a good joke,general_joke,33
Tell me a joke,jokes,53
olly that is enough.,general_commandstop,29
what times do my alarms go off,alarm_query,0
what are my available lists,lists_query,55
play the last radio channel,play_radio,71
directions to mcdo,transport_query,98
find a joke in your vault and tell me,general_joke,33
create a new list by tomorrow,lists_createoradd,54
buy a train ticket to cleveland for april fourteenth,transport_ticket,100
journal entry for today,general_quirky,36
yeah you have got my instructions right.,general_affirm,28
remove a list of employees,lists_remove,56
great response to command.,general_affirm,28
lighter shade on the lights please,iot_hue_lightdim,47
turn on vacuum,iot_cleaning,44
tell me what i said one more time again please.,general_repeat,37
should i wear a hat today,weather_query,104
"appreciate your helping, olly.",general_praise,35
see see for me the alarms that you have set tomorrow morning,alarm_query,0
"well done, thank you so much.",general_praise,35
reply to heather's latest email by answering no,email_sendemail,27
could you give me the exact rate for dow nifty futures,qa_stock,78
send email,send_email,84
when is my order ready,takeaway_query,92
ticket for delhi,transport_ticket,100
can you put on the chuck palhunik audio book,play_audiobook,65
volume control,volume_control,103
may i know what is trending in facebook,social_query,88
set an alarm for eight am,alarm_set,2
"i have no idea regarding to what to do, olly.",general_dontcare,31
please put radio in shuffle,music_settings,59
where is the closest spot to order food for pickup,takeaway_query,92
mute enabled until i say so,audio_volume_mute,7
switch on robot vacuum cleaner,iot_cleaning,44
play the urban radio station,play_radio,71
please will you confirm command.,general_confirm,30
should i go through the valley or on the ten to get to westwood,transport_traffic,101
book me an uber please,transport_taxi,99
how is the traffic right now,transport_traffic,101
what apple trading at,qa_stock,78
i haven't checked my facebook yet are there any updates from my close friends,social_query,88
start complaint to walmart,social_post,87
could you please play the fm station which plays pop songs,play_radio,71
