text,intent,labels
tell me a joke about donal trump,tell_me_joke,94
what is the time in canada now,datetime_query,22
open website quora.com,open_website,63
what do you mean.,general_explain,32
cancel alarm for tenth of march two thousand seventeen,alarm_remove,1
ticket for bombay,transport_ticket,100
set a new alarm for that time,alarm_set,2
run game,play_game,66
hey play me a popular country song,play_music,68
any one would be good to me.,general_dontcare,31
status for the pizza delivery from pizza hut,takeaway_query,92
what is john smith's number,email_querycontact,26
i need an alarm for sunday at eight am can you please set one for me,alarm_set,2
turn off bedroom fan,iot_wemo_off,51
"have no idea about what to do, olly.",general_dontcare,31
"s1, please clarify me about your answers once again.",general_explain,32
reply email to charlotte,email_sendemail,27
near by grocery,recommendation_locations,81
brew some coffee,iot_coffee,45
i do not care.,general_dontcare,31
convert current time from g. m. t. to est,datetime_convert,21
Can you adjust the volume?,volume_control,103
what are the lyrics to this song playing,music_query,58
robot vacuum cleaner on,iot_cleaning,44
download youtube video of guru randhawa,download_youtube_video,23
change your colors to green,iot_hue_lightchange,46
how can i contact this person,email_querycontact,26
tell me the date when this song was recorded,music_query,58
this was not correct command.,general_negate,34
please turn on my balcony lights,iot_hue_lighton,49
switch from blue to yellow lights,iot_hue_lightchange,46
please turn off all the lights outdoor,iot_hue_lightoff,48
yeap you get that perfectly.,general_affirm,28
start audiobook again,play_audiobook,65
please will you say that one more again.,general_repeat,37
from now on mute,audio_volume_mute,7
Hello,greeting,41
set lights brightness higher,iot_hue_lightup,50
initiate polling for new email,email_query,25
order me the fish risotto from the golden fork,takeaway_order,91
load up ghost recon wildlands,play_game,66
check all new emails in my inbox,email_query,25
cancel the plan of party,calendar_remove,10
i want some curry to go any recommendations,takeaway_query,92
tell me you,tell_me_about,93
do i have anything on my to do list,lists_query,55
"s2, i don't get your words.",general_explain,32
i need to go to lyon book a train ticket,transport_ticket,100
it's exact.,general_affirm,28
turn off the lamps,iot_hue_lightoff,48
are there any detours that i need to know about,transport_traffic,101
please open chess game i would like to play with you,play_game,66
can you play monopoly with me,play_game,66
remind me to meet joe for lunch tomorrow,calendar_set,11
my alarms,alarm_query,0
compose a mail for jack,email_sendemail,27
what shops are round here,recommendation_locations,81
what time do i have my alarm set for tomorrow,alarm_query,0
does olive garden have take out,takeaway_query,92
please increase volume,audio_volume_up,8
is there any program for tomorrow evening,calendar_query,9
would you please check my last command.,general_confirm,30
how much is a round trip train ticket to go to new york,transport_query,98
any local news stories for my home city,news_query,61
give me the definition of arrow,qa_definition,75
please set the equalizer in the party mode,music_settings,59
what is the temperature right now in new york,qa_factoid,76
read me new emails,email_query,25
i don't understand what you just said now.,general_explain,32
share me a joke,general_joke,33
i am not so clear about that.,general_explain,32
make the lights off,iot_hue_lightoff,48
correcly.,general_affirm,28
when is the next train to philadelphia,transport_query,98
what is the time for the eastern time zone,datetime_query,22
what do you think i should have for breakfast,general_quirky,36
is there a way to clear my calendar,calendar_remove,10
"fantastic work, you've done well.",general_praise,35
what's one divided by plus two divided by cup,qa_maths,77
would you set the coffee maker running,iot_coffee,45
play the scarlet letter,play_audiobook,65
where is a good wine bar near me,recommendation_locations,81
brighten up the lighting,iot_hue_lightup,50
add grocery to list,lists_createoradd,54
what is joe joe's home address,email_querycontact,26
remove mike stein from contacts list,lists_remove,56
how does the desk look,qa_definition,75
can you tell me which movie is going on in the nearby multiplex,recommendation_movies,82
what time is it in another city,datetime_query,22
how can we prepare biriyani,cooking_recipe,15
are there any cooking classes nearby my area,cooking_recipe,15
make the lights pink,iot_hue_lightchange,46
get me a train ticket to go to,transport_ticket,100
want to play a game,play_game,66
i am sorry but i think you have messed up with my request.,general_negate,34
"Thank you, bye",courtesygoodbye,16
please confirm last thing said.,general_confirm,30
what day is it on fifth december,datetime_query,22
get me new definition,qa_definition,75
what is the current time in delhi,datetime_query,22
schedule a lunch meeting with brent on wednesday at noon,calendar_set,11
my games to play in my computers,play_game,66
play green day,play_music,68
let me know about the exchange rate of rupee to dirham,qa_currency,74
open spotify and play list five,play_music,68
play papa pear saga,play_game,66
book me a train for the next available train,transport_ticket,100
hey today i was fired from my job,general_quirky,36
directions to the target on i forty,transport_query,98
tell me what i said one more time again please.,general_repeat,37
are there any meetings set for next wednesday,calendar_query,9
transportation ticket booking train,transport_ticket,100
give me a classical radio station,play_radio,71
can you tell me the next scheduled event,calendar_query,9
what is the linear equation,qa_maths,77
what is three plus four,qa_maths,77
"i wouldn't bother, olly.",general_dontcare,31
sorry but it was not the correct response.,general_negate,34
"perfect job, you have done well.",general_praise,35
i want to make this week's shopping list,lists_createoradd,54
please make me a coffee,iot_coffee,45
would you please check instruction.,general_confirm,30
is this song ed sheeran,music_query,58
do you know any jokes,general_joke,33
add a new contact for daniel bell dbell@aol dot com,email_addcontact,24
can you tell me the current time in dallas texas,datetime_query,22
switch on the wemo plug,iot_wemo_on,52
is mary smith in my contacts list,email_querycontact,26
what's my next scheduled alarm,alarm_query,0
vacuum the house,iot_cleaning,44
i am going to chinatown in half an hour book an uber for me,transport_taxi,99
how do i get to the mall,transport_query,98
i want to listen some music play a radio station,play_radio,71
"that was good one, thank you so much.",general_praise,35
what amount of traffic in this road,transport_traffic,101
please provide current time in india,datetime_query,22
facebook,social_query,88
What is the time?,timequery,97
it's too dark i can't even see my hands,iot_hue_lighton,49
i'dl like to hear any classical except for bach or schubert,play_music,68
do i have alarms set for today,alarm_query,0
Hola,greeting,41
i did not catch that.,general_explain,32
mario,play_game,66
how do i cook a pasta,cooking_recipe,15
confirm i have set an alarm for six am,alarm_query,0
start over please.,general_repeat,37
give me some bowie,music_query,58
play for me american idol show,play_radio,71
can it takeaway from ammi biryani,takeaway_query,92
change the color of the lights in my house from white to yellow,iot_hue_lightchange,46
find stock price for name,qa_stock,78
at what temperature should i bake cookies,cooking_recipe,15
yeap you have got my instructions perfectly.,general_affirm,28
delete mike stein from contacts list,lists_remove,56
what time is it in singapore,datetime_query,22
can i see the previous episode,play_podcasts,70
remove eggs for the shopping list,lists_remove,56
olly can you shut off.,general_commandstop,29
please replay your last statement.,general_repeat,37
take that off there,lists_remove,56
how many of my contacts live or work in detroit,email_querycontact,26
tweet @bobburgers they screwed up my order and i had to wait an extra hour,social_post,87
play the radio band with sports commentary,play_radio,71
let me hear my list,lists_query,55
be silent for thirty minutes,audio_volume_mute,7
weather in home town,weather_query,104
please pause this audio book now,play_audiobook,65
what's new on social media,social_query,88
what is the stock price of sensex right now,qa_stock,78
is brad pitt married,qa_factoid,76
brighten the lights in living room,iot_hue_lightup,50
lights down,iot_hue_lightdim,47
pause the music,audio_volume_mute,7
give me the exchange rate between united states dollar and canadian dollar,qa_currency,74
remove all the events and schedules,calendar_remove,10
when the meeting start,calendar_query,9
tweet a complaint to kohl's customer service,social_post,87
it's not the correct command.,general_negate,34
what lists do i have,lists_query,55
play any song of arijit singh,play_music,68
in delhi traffic level too high,transport_traffic,101
where is a great pub,recommendation_locations,81
what are the news stories on the cnn website,news_query,61
i need to get up at seven am,alarm_set,2
Will it rain tomorrow,asking_weather,5
the set alarm for nine pm on thursday night,alarm_set,2
i don't want eggs,lists_remove,56
this is unimportant.,general_dontcare,31
when was frank sinatra born,qa_factoid,76
any important notifications,email_query,25
who sings this song,music_query,58
remove my shopping list,lists_remove,56
sum of five and two,qa_maths,77
tweet british airways that my last flight from chicago to london was delayed,social_post,87
time to hear me some blake shelton,play_music,68
play the radio music band,play_radio,71
will you tell me what you have said one more time please.,general_repeat,37
what's two plus two,qa_maths,77
remove john's birthday from the calendar,calendar_remove,10
play me all jazz music,play_music,68
please turn off any lights that are still on,iot_hue_lightoff,48
set new alarm on five am,alarm_set,2
please can you shut off.,general_commandstop,29
"really i don't mind, olly.",general_dontcare,31
do i have any new entries in my inbox,email_query,25
put pencil on a new grocery list,lists_createoradd,54
Make me laugh,jokes,53
what movies are playing right now,recommendation_movies,82
does ming ten do take out,takeaway_query,92
what's the current exchange rate for the euro against u. s. d.,qa_currency,74
i challenge you to a game of tic tac toe,play_game,66
turn on coffee machine and make a pot of coffee,iot_coffee,45
find a shop that sells beer,recommendation_locations,81
play me some podcasts about getting rich quick,play_podcasts,70
scan the radio for howard stern,play_radio,71
is there anything important happening on social media,social_query,88
can you turn my bathroom lights off,iot_hue_lightoff,48
please turn off the lights in the bedroom,iot_hue_lightoff,48
decrease the volume,audio_volume_down,6
what is your mood today,general_quirky,36
tell me about the latest sports news,news_query,61
click selfie,click_photo,14
i want you to check what i just said please.,general_confirm,30
Can you prove you have a conscious please,selfaware,83
"it's great one, i appreciate it.",general_praise,35
find me an audio book version of ready player one and play it for me,play_audiobook,65
schedule a reminder on fifteenth march and input name as meeting,calendar_set,11
read me back whats on my shopping list,lists_query,55
how much is twenty argentinian pesos in pounds,qa_currency,74
buy a train ticket from lakeland florida to new york,transport_ticket,100
movies making money,general_quirky,36
will you please shut up.,general_commandstop,29
i did not want you to send that text yet wait until i say send,email_sendemail,27
can i go outing without any raincoat,weather_query,104
can you check and confirm details.,general_confirm,30
i would like to continue my audiobook,play_audiobook,65
what day of the week is the twenty second march,datetime_query,22
play the last song from my most recent playlist,play_music,68
how far is parana river,qa_factoid,76
find recent events of the celebrity,general_quirky,36
show stock of goog,qa_stock,78
please use shuffle,music_settings,59
please check alarms,alarm_query,0
i want to listen daily to this song,music_likeness,57
please explain again to me.,general_explain,32
Who do you think I am?,currenthumanquery,20
"s2, i didn't quite catch that.",general_explain,32
on february fourteenth make dinner reservations at the restaurant,calendar_set,11
is mr pizza on skip the dishes,takeaway_query,92
check internet speed of safari,check_internet_speed,12
access recipe book please,cooking_recipe,15
just stop please.,general_commandstop,29
add toothpaste to my shopping list,lists_createoradd,54
has anyone commented on my status,social_query,88
i am bored what can i do today with my family,i_am_bored,43
set an alarm for tomorrow at six in the morning,alarm_set,2
how do i get to the grocery store,transport_query,98
add ketchup to the list,lists_createoradd,54
yeap amazing response to command.,general_affirm,28
make the room blue,iot_hue_lightchange,46
can you put this on facebook,social_post,87
yeap correcly.,general_affirm,28
show me pancakes,cooking_recipe,15
play the next episode of this series,play_podcasts,70
what's the news in politics,news_query,61
a little brighter thanks,iot_hue_lightup,50
send this song to my favorites,music_likeness,57
play the barney theme song,play_music,68
book a local cab,transport_taxi,99
buy a train ticket to cleveland for april fourteenth,transport_ticket,100
please make the smart socket turn off,iot_wemo_off,51
"s1, can you rephrase me more on the last sentence please.",general_explain,32
show directions to pondy,transport_query,98
"i have no idea for what to do, olly.",general_dontcare,31
what bands are playing close by,recommendation_events,80
keep that song for when i need cheering up,music_likeness,57
list the lists i have,lists_query,55
change light colors from blue to white,iot_hue_lightchange,46
remove my work alarm,alarm_remove,1
"well done, musch appreciated.",general_praise,35
tell me the local events,recommendation_events,80
yes answer was amazing.,general_affirm,28
please remove the first list,lists_remove,56
please turn on repeat all,music_settings,59
please once again rephrase me about what you have said.,general_explain,32
evaluate today's schedule,lists_query,55
start podcasts on nfl,play_podcasts,70
tell me the music that is playing,music_query,58
please can you confirm last thing said.,general_confirm,30
call the nearest thai restaurant with delivery,takeaway_order,91
i need to get the definition of a word massive,qa_definition,75
tweet complaint,social_post,87
volume control,volume_control,103
yeap that's right.,general_affirm,28
what do you get when you multiply sixteen by nine,qa_maths,77
send a giggle my way,general_joke,33
please search for this word,qa_definition,75
remove next meeting today in my calendar,calendar_remove,10
what time will my alarm wake me up,alarm_query,0
covid cases of,covid_cases,19
next alarm,alarm_query,0
yeap fantastic.,general_affirm,28
what is happening now,recommendation_events,80
olly will you stop it.,general_commandstop,29
it's really loud can you please turn the music down,audio_volume_down,6
please rephrase again to me.,general_explain,32
tvs stock price,qa_stock,78
what are the ingredients in macaroni and cheese,cooking_recipe,15
can you recommend a cheap restaurant in this area,recommendation_locations,81
what lists are open,lists_query,55
play i spy with me,play_game,66
plan me a holiday trip,general_quirky,36
convert one kilo to pound,qa_maths,77
alarm five pm tuesday,alarm_set,2
hows the food order going,takeaway_query,92
please tell em the list of trains to chicago via california,transport_query,98
is traffic heavy,transport_traffic,101
send email new address,email_sendemail,27
turn up the lights please,iot_hue_lightup,50
set a alarm for the day,alarm_set,2
can you play a game with me,play_game,66
eight hundred and eighty nine fm please,play_radio,71
i watched the best movie please reserve me a copy when it releases,general_quirky,36
give me the news,news_query,61
i need a good shop,recommendation_locations,81
what is the equivalent of one inr in zimbabwe dollars,qa_currency,74
Do you see anyone in the camera?,whoami,106
is traffic to work clear,transport_traffic,101
are there any accidents on harvard,transport_traffic,101
call china wok,takeaway_order,91
can i see my facebook feed,social_query,88
save this song as my favorite,music_likeness,57
please increase the volume to maximum,audio_volume_up,8
could you harvest the crops in farmvile,play_game,66
what is the weather today,weather_query,104
Be quiet,shutup,86
what am i up to this weekend,calendar_query,9
convert eastern time to western time,datetime_convert,21
how big is russia,qa_factoid,76
what is the size of the united states,qa_factoid,76
what exhibits or shows are scheduled at the metropolitan theater,recommendation_events,80
what is the definition of forensic,qa_definition,75
what time is my wakeup alarm set for,alarm_query,0
set a two day notification before maria's birthday please,calendar_set,11
rewind the episode of podcast,play_podcasts,70
please will you check last thing said.,general_confirm,30
what is the time of the morning train headed to chicago,transport_query,98
open the contact named john,email_querycontact,26
remind me to water my plants every tuesday thursday and saturday,calendar_set,11
switch to los angeles time,datetime_convert,21
tell me a joke about virginia,tell_me_joke,94
i have a meeting at noon today,calendar_set,11
what's good,tell_me_news,95
switch to night light setting,iot_hue_lightchange,46
start playlist for podcast,play_podcasts,70
what genre of music is in my music folder,music_query,58
detail for stock price,qa_stock,78
can i get the directions to the nearest bar,transport_query,98
i am bored today,i_am_bored,43
order me a cheese burger from tommy's burgers,takeaway_order,91
i want to hear what said again.,general_repeat,37
when i get home can you please order a pizza,takeaway_order,91
smart plug socket off please,iot_wemo_off,51
silence,audio_volume_mute,7
please look up best recipes,cooking_recipe,15
you've done it correctly thank you.,general_praise,35
hey put carrots on that,lists_createoradd,54
turn off this light,iot_hue_lightoff,48
play the song for me,play_music,68
go to beginning of previous episode,play_podcasts,70
book train to london,transport_ticket,100
list all of my upcoming alarms,alarm_query,0
change my alarm,alarm_remove,1
is my friend rohit online on facebook,social_query,88
what film should i watch,recommendation_movies,82
compile favorites list according to my song feedback,music_likeness,57
tell me about joose,email_querycontact,26
what is bob stevens phone number it is in my contacts,email_querycontact,26
can you prepare a cheese sandwich,cooking_recipe,15
change lights from red to blue,iot_hue_lightchange,46
list items on my work list,lists_query,55
is there valet service at the event,calendar_query,9
can you get me a taxi home,transport_taxi,99
are there any new emails from robert jones,email_query,25
how many numbers are saved for alex,email_querycontact,26
what are the events taking place in new york today,recommendation_events,80
read my grocery list,lists_query,55
what are the titles of the lists in contacts,lists_query,55
when it is nine in the east what time is it in the west,datetime_convert,21
what's the time in dubai,datetime_query,22
write a tweet telling macy's that they should be shutting down instead of jcpenney,social_post,87
ask if deliver,takeaway_query,92
create new contact with email,email_addcontact,24
please would you just cancel it.,general_commandstop,29
could you check instruction.,general_confirm,30
do a coffee for me please,iot_coffee,45
delete all meetings for tomorrow,calendar_remove,10
how do i get from my house to the target along i forty,transport_query,98
what is laptop,qa_definition,75
hey i need you to make a list of cricket players of indian team who played for the international team in two thousand and fourteen,lists_createoradd,54
what is fourteen divided by two,qa_maths,77
please set alarm for,alarm_set,2
when was the last alarm set,alarm_query,0
can you put on the chuck palhunik audio book,play_audiobook,65
what is the exchange between dollar and british pound,qa_currency,74
please mute the television for one hour,audio_volume_mute,7
if it is six am here what time is it in tokyo,datetime_convert,21
what's going on on fb,social_query,88
cancel sam's party,calendar_remove,10
inform me of my new emails,email_query,25
what's a good movie that's out right now,recommendation_movies,82
order travel ticket,transport_ticket,100
name stores within ten mile radius with music,recommendation_locations,81
who's birthdays are today on facebook,social_query,88
Can you set the volume to minimum?,volume_control,103
could you turn off light,iot_hue_lightoff,48
i want to and my email address,email_addcontact,24
activate coffee machine,iot_coffee,45
what's today date,datetime_query,22
equalize the bass of this music,music_settings,59
show me the events in my work calendar for next week,calendar_set,11
make a note please i like modern alternative rock music,music_likeness,57
make me a coffee please,iot_coffee,45
look up the number of people living in miami florida,qa_factoid,76
yes amazing response.,general_affirm,28
what's the time in new york,datetime_query,22
what's that the album is current music from,music_query,58
will you reset.,general_repeat,37
i just want to know some information about you,general_quirky,36
please can you cancel it.,general_commandstop,29
play old,play_radio,71
I have some great news for you,tell_me_news,95
how tall is frank goggins,qa_factoid,76
play next doctor who episode,play_podcasts,70
turn down media volume,audio_volume_down,6
add email address iamironman@gmail dot com,email_addcontact,24
i need to cancel my rsvp for dinner this evening can you remove it on my calendar as well,calendar_remove,10
change channel to one hundred and three,play_radio,71
book me a train ticket to new york city on the third i don't care what time,transport_ticket,100
i need to put together a todo list for work,lists_createoradd,54
that wasn't it.,general_negate,34
can i change this light to orange,iot_hue_lightchange,46
check emails for last hour,email_query,25
i want you to mute,audio_volume_mute,7
turn wemo plug socket off,iot_wemo_off,51
please could you replay.,general_repeat,37
respond to graham and let him know that i will be free tomorrow,email_sendemail,27
get the roomba to start cleaning,iot_cleaning,44
how much traffic is there right now in bowery street,transport_traffic,101
what is the current exchange rate between dollars and euros,qa_currency,74
what is your prescription for long and healthy life,general_quirky,36
please set an alarm at seven am tomorrow morning,alarm_set,2
what's going around in the world these days,news_query,61
blue lights please,iot_hue_lightchange,46
create a new list please,lists_createoradd,54
add five plus eighteen minus four please,qa_maths,77
check and confirm that please.,general_confirm,30
now it's five thirty pm in india what about the time in ivory coast,datetime_convert,21
skip,play_podcasts,70
what movie are playing near me,recommendation_movies,82
reset all events in calendar,calendar_remove,10
thanks but it's not the correct command.,general_negate,34
play the kansas city hip hop station,play_radio,71
desk lamp one off,iot_hue_lightoff,48
play all the programs pertaining to rock songs on the radio,play_radio,71
start a game and play with me,play_game,66
lower lights in kitchen,iot_hue_lightdim,47
i enjoy listening to this song it really calms me down,music_likeness,57
i would like this alarm permanently removed,alarm_remove,1
i need to book rajdhani train ticket from mumbai to ahmedabad,transport_ticket,100
yeap correct response.,general_affirm,28
wouldn't bother.,general_dontcare,31
please mute the sound,audio_volume_mute,7
i don't bother.,general_dontcare,31
i want to know could an extra item be added to my grocery list,lists_createoradd,54
please turn my speakers on google,audio_volume_up,8
four plus five equals nine,qa_maths,77
can you tell me a joke,general_joke,33
is it going to rain today in san diego,weather_query,104
deadpool,recommendation_movies,82
where is place,qa_factoid,76
alert me at three pm to goto the concert,alarm_set,2
show me share price of facebook,qa_stock,78
please be silent,audio_volume_mute,7
how is the weather likely to be this week,weather_query,104
How are you?,courtesygreeting,17
What actions can you perform?,what_can_you_do,105
darken the room a bit,iot_hue_lightdim,47
tell me a joke about the north korea nuclear summit,tell_me_joke,94
do i need to wear a coat today,weather_query,104
reserve a taxi,transport_taxi,99
start radio and go to frequency on nine hundred and forty three,play_radio,71
am i going to swim or work today,weather_query,104
say the last one said again please.,general_repeat,37
famous person biographies,general_quirky,36
what was the last thing my mom said,social_query,88
what is the status on my latest order,takeaway_query,92
where is yellowstone park,qa_factoid,76
keep me up to date on the election news,news_query,61
please scan my social media and tell me what's happening,social_query,88
i am bored what can i do today with my friends,i_am_bored,43
exchange rates,qa_currency,74
refer the stock price of hdfc,qa_stock,78
what is the time in australia right now,datetime_query,22
tell me if the olive garden allows takeaway,takeaway_query,92
i need you to find a good channels to listen to,play_radio,71
please be silent until i tell you not to be,audio_volume_mute,7
open songs by prince,play_music,68
what is on this specific list,lists_query,55
on the plug,iot_wemo_on,52
confirm my last command please.,general_confirm,30
what am i doing today,general_quirky,36
i want to play fifa seventeen,play_game,66
where can i go shopping in this area,recommendation_locations,81
how do i deglaze a pan,cooking_recipe,15
notification regarding the new iphone release update,news_query,61
turn off the kitchen lights,iot_hue_lightoff,48
what is frieda's home address,email_querycontact,26
give me the opening stock price of infosys technologies today,qa_stock,78
what is the number of the closest taxi company,transport_taxi,99
where is the closest spot to order food for pickup,takeaway_query,92
good evening,goodbye,38
is there a connecting train from london to paris and what time,transport_query,98
how do i subtract four from two,qa_maths,77
hello my item which i bought from some one has gone out of order,social_post,87
is it snowing in seattle,weather_query,104
anything is fine.,general_dontcare,31
tell me about alarms,alarm_query,0
create appointment to list,lists_createoradd,54
what is the weather update for tuesday,weather_query,104
play biography of jackie kennedy,play_audiobook,65
change my music player volume to eighty percent,audio_volume_up,8
"hmm, you've done this all in wrong manner.",general_negate,34
blanket definition,qa_definition,75
"s1, further rephrase me about what you just said now please.",general_explain,32
explain further please.,general_explain,32
hi olly please remove the birthday event on coming sunday,calendar_remove,10
please give me the road forecast for i95 sb,transport_traffic,101
what do they have going on at young circle this week,recommendation_events,80
are there any traffic restrictions due to the president's visit,transport_traffic,101
play heavyweight podcast,play_podcasts,70
i can't see anything,iot_hue_lighton,49
please send email to pawel with reminder,email_sendemail,27
will it be rainy tomorrow,weather_query,104
what is available in your stock of lists,lists_query,55
what pubs are near the metro station,recommendation_locations,81
what is the temperature,weather_query,104
let me know about any alarms set today,alarm_query,0
do they have takeout,takeaway_query,92
bed room two darken,iot_hue_lightdim,47
show traffic in ohio,transport_traffic,101
kindly switch off the light in the drawing hall,iot_hue_lightoff,48
have i set any alarm for today,alarm_query,0
can you turn on the vacuum cleaner,iot_cleaning,44
schedule a meeting with reeta today evening at five pm,calendar_set,11
turn off smart plug socket,iot_wemo_off,51
what is the name of this song,music_query,58
start playing my song list,play_music,68
i don't really mind.,general_dontcare,31
can you tell me what the white house is,qa_definition,75
what is the forecast for the week,weather_query,104
hotel california is sung by whom,music_query,58
post this on my facebook,social_post,87
show me my lists,lists_query,55
search jack in contacts,email_querycontact,26
Tell me what time it is?,timequery,97
anything would be fine with me.,general_dontcare,31
do i have any events scheduled today,calendar_query,9
play this game with me,play_game,66
good food,cooking_recipe,15
want to wake up can you order a cappochino,iot_coffee,45
i'd like a train ticket to this location,transport_query,98
add milk to grocery list,lists_createoradd,54
how is the traffic today,transport_traffic,101
how long should i simmer rice for,cooking_recipe,15
tell me all local events,recommendation_events,80
please do not speak,audio_volume_mute,7
that does not matter.,general_dontcare,31
"you are hero, thank you very much.",general_praise,35
i am bored what can i do,i_am_bored,43
is there christmas on twenty second,datetime_query,22
display exchange rate of euro to indian rupee,qa_currency,74
add erosser@hotmail dot com as a new contact for emily rosser,email_addcontact,24
"olly that is all, just cancel.",general_commandstop,29
is my alarm set for tomorrow morning,alarm_query,0
How do I,tell_me_about,93
what ingredients do i need for tomato soup,cooking_recipe,15
play next episode on podcast,play_podcasts,70
pull up my cnn app and read it to me,news_query,61
add eggs to my grocery's shopping list,lists_createoradd,54
reset alarm,alarm_remove,1
I am Bella,greetingresponse,42
tell me some funny joke to laugh,general_joke,33
"olly that's enough, stop.",general_commandstop,29
what is this music called,music_query,58
what's the closing price of abc,qa_stock,78
i want you confirm that please.,general_confirm,30
erase my appointment on the twelfth from my calendar,calendar_remove,10
call raju phone number,email_querycontact,26
don't bother.,general_dontcare,31
dolores how was your day,general_quirky,36
call me a cab to the train station,transport_taxi,99
find a ride to the bar,transport_taxi,99
create new contact,email_addcontact,24
can you watch a movie on netflix with me,general_quirky,36
"wait, i think that's not the correct command.",general_negate,34
play old fashioned christmas music,play_music,68
add practice to calendar on feb four at king's park at two pm,calendar_set,11
how long do i chill an icebo pie,cooking_recipe,15
switch off light,iot_hue_lightoff,48
have no idea regarding to which to choose.,general_dontcare,31
please change the color of my lights surprise me,iot_hue_lightchange,46
send an email and save the contact information for samuelwaters@hotmail dot com,email_addcontact,24
did you get the instruction correctly?,general_confirm,30
my new work schedule list,lists_createoradd,54
reply email,email_sendemail,27
continue with my audiobook please,play_audiobook,65
what music is being played right now,music_query,58
please list active alarms,alarm_query,0
how do i get from where i'm at to universal in orlando florida,transport_query,98
post to facebook i'm home,social_post,87
turn on my wemo socket,iot_wemo_on,52
olly can you please shut up.,general_commandstop,29
ah that's awesome work.,general_praise,35
turn the lamp off,iot_hue_lightoff,48
add eggs to the list,lists_createoradd,54
do you know of any good free knitting patterns,general_quirky,36
can you tell me about expensive sushi restaurants in west philadelphia,recommendation_locations,81
white,iot_hue_lightchange,46
how do you like being my assistant,general_quirky,36
please decrease the volume of this song,audio_volume_up,8
hey do you know any jokes,general_joke,33
give the list of theaters in the vicinity,recommendation_locations,81
what will be the time now in washington,datetime_query,22
headline news for texas,news_query,61
remember dinner on thursday at bistro italia,calendar_set,11
please shut down.,general_commandstop,29
turn living room lights red,iot_hue_lightchange,46
start radio,play_radio,71
what is twenty percent of one hundred and fifty,qa_maths,77
resume harry potter book five,play_audiobook,65
i'd like to send a reply,email_sendemail,27
show me the stock price for google,qa_stock,78
i was unclear about what you have said.,general_explain,32
what's the date is currently,datetime_query,22
would you once again clarify me about your response please.,general_explain,32
when is the next alarm,alarm_query,0
take milk off my grocery list,lists_remove,56
i love this music can you please save this to my dance playlist and remember that i like it,music_likeness,57
aib podcast on kashmirstart it,play_podcasts,70
make all the lights in the house orange,iot_hue_lightchange,46
where is the closest bar,recommendation_locations,81
how many dollars is in pounds,qa_currency,74
i want to hear what i've just said again.,general_repeat,37
show me thai food near me,recommendation_locations,81
check my to do list,lists_query,55
could you just cancel it please.,general_commandstop,29
What could I call you?,namequery,60
beg your pardon.,general_repeat,37
could you describe that object please,qa_definition,75
what's the closing price of apple,qa_stock,78
can i get a taxi to come to my house in an hour,transport_taxi,99
announce a comment in facebook,social_post,87
can you turn up the volume on itunes,audio_volume_up,8
wake me up at five hundred and thirty,alarm_set,2
tell me a good joke,general_joke,33
directions to sainsburys,transport_query,98
open uber,transport_taxi,99
find the events,recommendation_events,80
what is today's date,datetime_query,22
email mahmoud,email_sendemail,27
temperature this hour,weather_query,104
book a taxi for pickup at my current location in one hour's time,transport_taxi,99
please let me know about current traffic in carmen drive,transport_traffic,101
"excellent work, you've done well.",general_praise,35
look for a radio station called rhythm on the frequency one,play_radio,71
please set this date to repeat,calendar_set,11
turn on wemo,iot_wemo_on,52
search this object's definition,qa_definition,75
tell me when my next doctors appointment is,calendar_set,11
sanctimonious definition,qa_definition,75
this alarm needs to be permanently silenced,alarm_remove,1
please set the lights to green,iot_hue_lightchange,46
save my last playlist,music_likeness,57
any signs of rain,weather_query,104
hey what does incite mean,qa_definition,75
could you confirm detail please.,general_confirm,30
how many cups in a quart,qa_factoid,76
can you confirm what just said please.,general_confirm,30
tweet my complaint about my truck to consumer digest,social_post,87
check the status of my order,takeaway_query,92
screen shot of <name>,take_screenshot,90
what's the news in politics on cnn,news_query,61
turn up your volume,audio_volume_up,8
delete my shopping list,lists_remove,56
multiply one thousand by twelve,qa_maths,77
where should i go this weekend,recommendation_events,80
olly what songs have i listened to at least ten times,music_query,58
play super mario brothers game with me,play_game,66
give details about the current traffic,transport_traffic,101
can i see my work lists,lists_query,55
lower the lighting,iot_hue_lightdim,47
robot vacuum the hallway now,iot_cleaning,44
write this message to the coworker group,email_sendemail,27
i need a funny joke to tell sam,general_joke,33
i want coffee from the machine,iot_coffee,45
any new facebook posts from amy,social_query,88
which place has more traffic,transport_traffic,101
i don't mind to select any one.,general_dontcare,31
please mute my speaker,audio_volume_mute,7
stop seven am alarm,alarm_remove,1
set an alarm for tomorrow morning at eight,alarm_set,2
i would like to listen to my audiobook,play_audiobook,65
use google to show me how to cook,cooking_recipe,15
delete my calendar,calendar_remove,10
"fantastic job, you did well, olly.",general_praise,35
"oops, that's not the right response.",general_negate,34
cancel wake up calls for this week,alarm_remove,1
i am sorry but i think you're incorrect.,general_negate,34
can you please give me john's email,email_querycontact,26
tell me the simple interest of seven with interest in two year,qa_maths,77
please just cancel.,general_commandstop,29
erase spaghetti from list,lists_remove,56
send message via email,email_sendemail,27
i want you just cancel it.,general_commandstop,29
tell me what lists i have,lists_query,55
is anything trending on social media today,social_query,88
can i get the recipe for chocolate brownies,cooking_recipe,15
